"bracnh3$EVENT_DTTM","count","Year","Month","Day","Hour"
"2014 01 13 17",25,"2014"," 01"," 13"," 17"
"2014 01 13 18",24,"2014"," 01"," 13"," 18"
"2014 01 13 19",8,"2014"," 01"," 13"," 19"
"2014 01 14 08",6,"2014"," 01"," 14"," 08"
"2014 01 14 09",11,"2014"," 01"," 14"," 09"
"2014 01 14 10",8,"2014"," 01"," 14"," 10"
"2014 01 14 11",17,"2014"," 01"," 14"," 11"
"2014 01 14 12",17,"2014"," 01"," 14"," 12"
"2014 01 14 13",34,"2014"," 01"," 14"," 13"
"2014 01 14 14",22,"2014"," 01"," 14"," 14"
"2014 01 14 15",30,"2014"," 01"," 14"," 15"
"2014 01 14 16",44,"2014"," 01"," 14"," 16"
"2014 01 14 17",29,"2014"," 01"," 14"," 17"
"2014 01 14 18",21,"2014"," 01"," 14"," 18"
"2014 01 14 19",8,"2014"," 01"," 14"," 19"
"2014 01 15 09",11,"2014"," 01"," 15"," 09"
"2014 01 15 10",13,"2014"," 01"," 15"," 10"
"2014 01 15 11",22,"2014"," 01"," 15"," 11"
"2014 01 15 12",24,"2014"," 01"," 15"," 12"
"2014 01 15 13",16,"2014"," 01"," 15"," 13"
"2014 01 15 14",36,"2014"," 01"," 15"," 14"
"2014 01 15 15",18,"2014"," 01"," 15"," 15"
"2014 01 15 16",15,"2014"," 01"," 15"," 16"
"2014 01 15 17",35,"2014"," 01"," 15"," 17"
"2014 01 15 18",34,"2014"," 01"," 15"," 18"
"2014 01 15 19",31,"2014"," 01"," 15"," 19"
"2014 01 16 08",10,"2014"," 01"," 16"," 08"
"2014 01 16 09",11,"2014"," 01"," 16"," 09"
"2014 01 16 10",15,"2014"," 01"," 16"," 10"
"2014 01 16 11",25,"2014"," 01"," 16"," 11"
"2014 01 16 12",17,"2014"," 01"," 16"," 12"
"2014 01 16 13",44,"2014"," 01"," 16"," 13"
"2014 01 16 14",26,"2014"," 01"," 16"," 14"
"2014 01 16 15",30,"2014"," 01"," 16"," 15"
"2014 01 16 16",20,"2014"," 01"," 16"," 16"
"2014 01 16 17",25,"2014"," 01"," 16"," 17"
"2014 01 16 18",35,"2014"," 01"," 16"," 18"
"2014 01 16 19",18,"2014"," 01"," 16"," 19"
"2014 01 17 08",7,"2014"," 01"," 17"," 08"
"2014 01 17 09",3,"2014"," 01"," 17"," 09"
"2014 01 17 10",16,"2014"," 01"," 17"," 10"
"2014 01 17 11",14,"2014"," 01"," 17"," 11"
"2014 01 17 12",24,"2014"," 01"," 17"," 12"
"2014 01 17 13",32,"2014"," 01"," 17"," 13"
"2014 01 17 14",27,"2014"," 01"," 17"," 14"
"2014 01 17 15",21,"2014"," 01"," 17"," 15"
"2014 01 17 16",12,"2014"," 01"," 17"," 16"
"2014 01 17 17",60,"2014"," 01"," 17"," 17"
"2014 01 17 18",38,"2014"," 01"," 17"," 18"
"2014 01 17 19",20,"2014"," 01"," 17"," 19"
"2014 01 18 10",30,"2014"," 01"," 18"," 10"
"2014 01 18 11",31,"2014"," 01"," 18"," 11"
"2014 01 18 12",65,"2014"," 01"," 18"," 12"
"2014 01 18 13",42,"2014"," 01"," 18"," 13"
"2014 01 18 14",31,"2014"," 01"," 18"," 14"
"2014 01 18 15",28,"2014"," 01"," 18"," 15"
"2014 01 18 16",36,"2014"," 01"," 18"," 16"
"2014 01 18 17",21,"2014"," 01"," 18"," 17"
"2014 01 18 18",2,"2014"," 01"," 18"," 18"
"2014 01 20 08",5,"2014"," 01"," 20"," 08"
"2014 01 20 09",7,"2014"," 01"," 20"," 09"
"2014 01 20 10",8,"2014"," 01"," 20"," 10"
"2014 01 20 11",33,"2014"," 01"," 20"," 11"
"2014 01 20 12",24,"2014"," 01"," 20"," 12"
"2014 01 20 13",18,"2014"," 01"," 20"," 13"
"2014 01 20 14",35,"2014"," 01"," 20"," 14"
"2014 01 20 15",39,"2014"," 01"," 20"," 15"
"2014 01 20 16",34,"2014"," 01"," 20"," 16"
"2014 01 20 17",30,"2014"," 01"," 20"," 17"
"2014 01 20 18",29,"2014"," 01"," 20"," 18"
"2014 01 20 19",15,"2014"," 01"," 20"," 19"
"2014 01 21 08",2,"2014"," 01"," 21"," 08"
"2014 01 21 09",9,"2014"," 01"," 21"," 09"
"2014 01 21 10",11,"2014"," 01"," 21"," 10"
"2014 01 21 11",21,"2014"," 01"," 21"," 11"
"2014 01 21 12",29,"2014"," 01"," 21"," 12"
"2014 01 21 13",14,"2014"," 01"," 21"," 13"
"2014 01 21 14",45,"2014"," 01"," 21"," 14"
"2014 01 21 15",27,"2014"," 01"," 21"," 15"
"2014 01 21 16",22,"2014"," 01"," 21"," 16"
"2014 01 21 17",18,"2014"," 01"," 21"," 17"
"2014 01 21 18",33,"2014"," 01"," 21"," 18"
"2014 01 21 19",4,"2014"," 01"," 21"," 19"
"2014 01 22 09",10,"2014"," 01"," 22"," 09"
"2014 01 22 10",9,"2014"," 01"," 22"," 10"
"2014 01 22 11",16,"2014"," 01"," 22"," 11"
"2014 01 22 12",41,"2014"," 01"," 22"," 12"
"2014 01 22 13",30,"2014"," 01"," 22"," 13"
"2014 01 22 14",20,"2014"," 01"," 22"," 14"
"2014 01 22 15",33,"2014"," 01"," 22"," 15"
"2014 01 22 16",17,"2014"," 01"," 22"," 16"
"2014 01 22 17",27,"2014"," 01"," 22"," 17"
"2014 01 22 18",44,"2014"," 01"," 22"," 18"
"2014 01 22 19",2,"2014"," 01"," 22"," 19"
"2014 01 23 08",2,"2014"," 01"," 23"," 08"
"2014 01 23 09",6,"2014"," 01"," 23"," 09"
"2014 01 23 10",17,"2014"," 01"," 23"," 10"
"2014 01 23 11",17,"2014"," 01"," 23"," 11"
"2014 01 23 12",25,"2014"," 01"," 23"," 12"
"2014 01 23 13",35,"2014"," 01"," 23"," 13"
"2014 01 23 14",14,"2014"," 01"," 23"," 14"
"2014 01 23 15",34,"2014"," 01"," 23"," 15"
"2014 01 23 16",25,"2014"," 01"," 23"," 16"
"2014 01 23 17",29,"2014"," 01"," 23"," 17"
"2014 01 23 18",17,"2014"," 01"," 23"," 18"
"2014 01 23 19",12,"2014"," 01"," 23"," 19"
"2014 01 23 20",1,"2014"," 01"," 23"," 20"
"2014 01 24 08",3,"2014"," 01"," 24"," 08"
"2014 01 24 09",27,"2014"," 01"," 24"," 09"
"2014 01 24 10",16,"2014"," 01"," 24"," 10"
"2014 01 24 11",24,"2014"," 01"," 24"," 11"
"2014 01 24 12",29,"2014"," 01"," 24"," 12"
"2014 01 24 13",35,"2014"," 01"," 24"," 13"
"2014 01 24 14",34,"2014"," 01"," 24"," 14"
"2014 01 24 15",38,"2014"," 01"," 24"," 15"
"2014 01 24 16",29,"2014"," 01"," 24"," 16"
"2014 01 24 17",56,"2014"," 01"," 24"," 17"
"2014 01 24 18",40,"2014"," 01"," 24"," 18"
"2014 01 24 19",13,"2014"," 01"," 24"," 19"
"2014 01 25 10",22,"2014"," 01"," 25"," 10"
"2014 01 25 11",31,"2014"," 01"," 25"," 11"
"2014 01 25 12",40,"2014"," 01"," 25"," 12"
"2014 01 25 13",41,"2014"," 01"," 25"," 13"
"2014 01 25 14",35,"2014"," 01"," 25"," 14"
"2014 01 25 15",24,"2014"," 01"," 25"," 15"
"2014 01 25 16",24,"2014"," 01"," 25"," 16"
"2014 01 25 17",20,"2014"," 01"," 25"," 17"
"2014 01 27 09",15,"2014"," 01"," 27"," 09"
"2014 01 27 10",9,"2014"," 01"," 27"," 10"
"2014 01 27 11",15,"2014"," 01"," 27"," 11"
"2014 01 27 12",38,"2014"," 01"," 27"," 12"
"2014 01 27 13",33,"2014"," 01"," 27"," 13"
"2014 01 27 14",34,"2014"," 01"," 27"," 14"
"2014 01 27 15",30,"2014"," 01"," 27"," 15"
"2014 01 27 16",58,"2014"," 01"," 27"," 16"
"2014 01 27 17",41,"2014"," 01"," 27"," 17"
"2014 01 27 18",58,"2014"," 01"," 27"," 18"
"2014 01 27 19",10,"2014"," 01"," 27"," 19"
"2014 01 28 08",8,"2014"," 01"," 28"," 08"
"2014 01 28 09",15,"2014"," 01"," 28"," 09"
"2014 01 28 10",11,"2014"," 01"," 28"," 10"
"2014 01 28 11",25,"2014"," 01"," 28"," 11"
"2014 01 28 12",19,"2014"," 01"," 28"," 12"
"2014 01 28 13",23,"2014"," 01"," 28"," 13"
"2014 01 28 14",17,"2014"," 01"," 28"," 14"
"2014 01 28 15",21,"2014"," 01"," 28"," 15"
"2014 01 28 16",30,"2014"," 01"," 28"," 16"
"2014 01 28 17",32,"2014"," 01"," 28"," 17"
"2014 01 28 18",30,"2014"," 01"," 28"," 18"
"2014 01 28 19",7,"2014"," 01"," 28"," 19"
"2014 01 29 08",2,"2014"," 01"," 29"," 08"
"2014 01 29 09",25,"2014"," 01"," 29"," 09"
"2014 01 29 10",29,"2014"," 01"," 29"," 10"
"2014 01 29 11",15,"2014"," 01"," 29"," 11"
"2014 01 29 12",36,"2014"," 01"," 29"," 12"
"2014 01 29 13",24,"2014"," 01"," 29"," 13"
"2014 01 29 14",27,"2014"," 01"," 29"," 14"
"2014 01 29 15",16,"2014"," 01"," 29"," 15"
"2014 01 29 16",30,"2014"," 01"," 29"," 16"
"2014 01 29 17",43,"2014"," 01"," 29"," 17"
"2014 01 29 18",38,"2014"," 01"," 29"," 18"
"2014 01 29 19",4,"2014"," 01"," 29"," 19"
"2014 01 30 08",5,"2014"," 01"," 30"," 08"
"2014 01 30 09",9,"2014"," 01"," 30"," 09"
"2014 01 30 10",16,"2014"," 01"," 30"," 10"
"2014 01 30 11",31,"2014"," 01"," 30"," 11"
"2014 01 30 12",21,"2014"," 01"," 30"," 12"
"2014 01 30 13",15,"2014"," 01"," 30"," 13"
"2014 01 30 14",18,"2014"," 01"," 30"," 14"
"2014 01 30 15",26,"2014"," 01"," 30"," 15"
"2014 01 30 16",12,"2014"," 01"," 30"," 16"
"2014 01 30 17",18,"2014"," 01"," 30"," 17"
"2014 01 30 18",34,"2014"," 01"," 30"," 18"
"2014 01 30 19",14,"2014"," 01"," 30"," 19"
"2014 01 31 09",22,"2014"," 01"," 31"," 09"
"2014 01 31 10",30,"2014"," 01"," 31"," 10"
"2014 01 31 11",19,"2014"," 01"," 31"," 11"
"2014 01 31 12",34,"2014"," 01"," 31"," 12"
"2014 01 31 13",58,"2014"," 01"," 31"," 13"
"2014 01 31 14",40,"2014"," 01"," 31"," 14"
"2014 01 31 15",13,"2014"," 01"," 31"," 15"
"2014 01 31 16",21,"2014"," 01"," 31"," 16"
"2014 01 31 17",18,"2014"," 01"," 31"," 17"
"2014 01 31 18",23,"2014"," 01"," 31"," 18"
"2014 01 31 19",18,"2014"," 01"," 31"," 19"
"2014 02 01 10",14,"2014"," 02"," 01"," 10"
"2014 02 01 11",39,"2014"," 02"," 01"," 11"
"2014 02 01 12",42,"2014"," 02"," 01"," 12"
"2014 02 01 13",51,"2014"," 02"," 01"," 13"
"2014 02 01 14",37,"2014"," 02"," 01"," 14"
"2014 02 01 15",32,"2014"," 02"," 01"," 15"
"2014 02 01 16",17,"2014"," 02"," 01"," 16"
"2014 02 01 17",12,"2014"," 02"," 01"," 17"
"2014 02 01 18",1,"2014"," 02"," 01"," 18"
"2014 02 01 19",3,"2014"," 02"," 01"," 19"
"2014 02 03 09",19,"2014"," 02"," 03"," 09"
"2014 02 03 10",31,"2014"," 02"," 03"," 10"
"2014 02 03 11",26,"2014"," 02"," 03"," 11"
"2014 02 03 12",17,"2014"," 02"," 03"," 12"
"2014 02 03 13",54,"2014"," 02"," 03"," 13"
"2014 02 03 14",25,"2014"," 02"," 03"," 14"
"2014 02 03 15",25,"2014"," 02"," 03"," 15"
"2014 02 03 16",27,"2014"," 02"," 03"," 16"
"2014 02 03 17",68,"2014"," 02"," 03"," 17"
"2014 02 03 18",36,"2014"," 02"," 03"," 18"
"2014 02 03 19",12,"2014"," 02"," 03"," 19"
"2014 02 04 08",12,"2014"," 02"," 04"," 08"
"2014 02 04 09",15,"2014"," 02"," 04"," 09"
"2014 02 04 10",16,"2014"," 02"," 04"," 10"
"2014 02 04 11",38,"2014"," 02"," 04"," 11"
"2014 02 04 12",39,"2014"," 02"," 04"," 12"
"2014 02 04 13",15,"2014"," 02"," 04"," 13"
"2014 02 04 14",25,"2014"," 02"," 04"," 14"
"2014 02 04 15",12,"2014"," 02"," 04"," 15"
"2014 02 04 16",25,"2014"," 02"," 04"," 16"
"2014 02 04 17",31,"2014"," 02"," 04"," 17"
"2014 02 04 18",49,"2014"," 02"," 04"," 18"
"2014 02 04 19",14,"2014"," 02"," 04"," 19"
"2014 02 05 08",11,"2014"," 02"," 05"," 08"
"2014 02 05 09",20,"2014"," 02"," 05"," 09"
"2014 02 05 10",16,"2014"," 02"," 05"," 10"
"2014 02 05 11",20,"2014"," 02"," 05"," 11"
"2014 02 05 12",10,"2014"," 02"," 05"," 12"
"2014 02 05 13",26,"2014"," 02"," 05"," 13"
"2014 02 05 14",32,"2014"," 02"," 05"," 14"
"2014 02 05 15",22,"2014"," 02"," 05"," 15"
"2014 02 05 16",29,"2014"," 02"," 05"," 16"
"2014 02 05 17",23,"2014"," 02"," 05"," 17"
"2014 02 05 18",20,"2014"," 02"," 05"," 18"
"2014 02 05 19",13,"2014"," 02"," 05"," 19"
"2014 02 05 20",1,"2014"," 02"," 05"," 20"
"2014 02 06 08",6,"2014"," 02"," 06"," 08"
"2014 02 06 09",5,"2014"," 02"," 06"," 09"
"2014 02 06 10",16,"2014"," 02"," 06"," 10"
"2014 02 06 11",37,"2014"," 02"," 06"," 11"
"2014 02 06 12",7,"2014"," 02"," 06"," 12"
"2014 02 06 13",22,"2014"," 02"," 06"," 13"
"2014 02 06 14",16,"2014"," 02"," 06"," 14"
"2014 02 06 15",9,"2014"," 02"," 06"," 15"
"2014 02 06 16",13,"2014"," 02"," 06"," 16"
"2014 02 06 17",28,"2014"," 02"," 06"," 17"
"2014 02 06 18",26,"2014"," 02"," 06"," 18"
"2014 02 06 19",1,"2014"," 02"," 06"," 19"
"2014 02 06 21",1,"2014"," 02"," 06"," 21"
"2014 02 07 08",3,"2014"," 02"," 07"," 08"
"2014 02 07 09",7,"2014"," 02"," 07"," 09"
"2014 02 07 10",23,"2014"," 02"," 07"," 10"
"2014 02 07 11",28,"2014"," 02"," 07"," 11"
"2014 02 07 12",25,"2014"," 02"," 07"," 12"
"2014 02 07 13",37,"2014"," 02"," 07"," 13"
"2014 02 07 14",20,"2014"," 02"," 07"," 14"
"2014 02 07 15",29,"2014"," 02"," 07"," 15"
"2014 02 07 16",36,"2014"," 02"," 07"," 16"
"2014 02 07 17",24,"2014"," 02"," 07"," 17"
"2014 02 07 18",38,"2014"," 02"," 07"," 18"
"2014 02 07 19",5,"2014"," 02"," 07"," 19"
"2014 02 07 22",1,"2014"," 02"," 07"," 22"
"2014 02 08 10",22,"2014"," 02"," 08"," 10"
"2014 02 08 11",15,"2014"," 02"," 08"," 11"
"2014 02 08 12",32,"2014"," 02"," 08"," 12"
"2014 02 08 13",30,"2014"," 02"," 08"," 13"
"2014 02 08 14",34,"2014"," 02"," 08"," 14"
"2014 02 08 15",35,"2014"," 02"," 08"," 15"
"2014 02 08 16",12,"2014"," 02"," 08"," 16"
"2014 02 08 17",24,"2014"," 02"," 08"," 17"
"2014 02 08 18",1,"2014"," 02"," 08"," 18"
"2014 02 10 08",9,"2014"," 02"," 10"," 08"
"2014 02 10 09",17,"2014"," 02"," 10"," 09"
"2014 02 10 10",14,"2014"," 02"," 10"," 10"
"2014 02 10 11",14,"2014"," 02"," 10"," 11"
"2014 02 10 12",20,"2014"," 02"," 10"," 12"
"2014 02 10 13",38,"2014"," 02"," 10"," 13"
"2014 02 10 14",26,"2014"," 02"," 10"," 14"
"2014 02 10 15",19,"2014"," 02"," 10"," 15"
"2014 02 10 16",36,"2014"," 02"," 10"," 16"
"2014 02 10 17",32,"2014"," 02"," 10"," 17"
"2014 02 10 18",27,"2014"," 02"," 10"," 18"
"2014 02 10 19",28,"2014"," 02"," 10"," 19"
"2014 02 10 20",1,"2014"," 02"," 10"," 20"
"2014 02 11 08",11,"2014"," 02"," 11"," 08"
"2014 02 11 09",6,"2014"," 02"," 11"," 09"
"2014 02 11 10",26,"2014"," 02"," 11"," 10"
"2014 02 11 11",12,"2014"," 02"," 11"," 11"
"2014 02 11 12",20,"2014"," 02"," 11"," 12"
"2014 02 11 13",31,"2014"," 02"," 11"," 13"
"2014 02 11 14",34,"2014"," 02"," 11"," 14"
"2014 02 11 15",25,"2014"," 02"," 11"," 15"
"2014 02 11 16",15,"2014"," 02"," 11"," 16"
"2014 02 11 17",9,"2014"," 02"," 11"," 17"
"2014 02 11 18",51,"2014"," 02"," 11"," 18"
"2014 02 11 19",17,"2014"," 02"," 11"," 19"
"2014 02 12 08",7,"2014"," 02"," 12"," 08"
"2014 02 12 09",4,"2014"," 02"," 12"," 09"
"2014 02 12 10",6,"2014"," 02"," 12"," 10"
"2014 02 12 11",21,"2014"," 02"," 12"," 11"
"2014 02 12 12",21,"2014"," 02"," 12"," 12"
"2014 02 12 13",27,"2014"," 02"," 12"," 13"
"2014 02 12 14",30,"2014"," 02"," 12"," 14"
"2014 02 12 15",25,"2014"," 02"," 12"," 15"
"2014 02 12 16",47,"2014"," 02"," 12"," 16"
"2014 02 12 17",30,"2014"," 02"," 12"," 17"
"2014 02 12 18",29,"2014"," 02"," 12"," 18"
"2014 02 12 19",9,"2014"," 02"," 12"," 19"
"2014 02 13 08",13,"2014"," 02"," 13"," 08"
"2014 02 13 09",17,"2014"," 02"," 13"," 09"
"2014 02 13 10",25,"2014"," 02"," 13"," 10"
"2014 02 13 11",17,"2014"," 02"," 13"," 11"
"2014 02 13 12",29,"2014"," 02"," 13"," 12"
"2014 02 13 13",20,"2014"," 02"," 13"," 13"
"2014 02 13 14",31,"2014"," 02"," 13"," 14"
"2014 02 13 15",43,"2014"," 02"," 13"," 15"
"2014 02 13 16",24,"2014"," 02"," 13"," 16"
"2014 02 13 17",30,"2014"," 02"," 13"," 17"
"2014 02 13 18",27,"2014"," 02"," 13"," 18"
"2014 02 13 19",13,"2014"," 02"," 13"," 19"
"2014 02 14 08",10,"2014"," 02"," 14"," 08"
"2014 02 14 09",13,"2014"," 02"," 14"," 09"
"2014 02 14 10",12,"2014"," 02"," 14"," 10"
"2014 02 14 11",42,"2014"," 02"," 14"," 11"
"2014 02 14 12",32,"2014"," 02"," 14"," 12"
"2014 02 14 13",40,"2014"," 02"," 14"," 13"
"2014 02 14 14",29,"2014"," 02"," 14"," 14"
"2014 02 14 15",29,"2014"," 02"," 14"," 15"
"2014 02 14 16",34,"2014"," 02"," 14"," 16"
"2014 02 14 17",43,"2014"," 02"," 14"," 17"
"2014 02 14 18",27,"2014"," 02"," 14"," 18"
"2014 02 14 19",7,"2014"," 02"," 14"," 19"
"2014 02 14 20",2,"2014"," 02"," 14"," 20"
"2014 02 15 10",23,"2014"," 02"," 15"," 10"
"2014 02 15 11",40,"2014"," 02"," 15"," 11"
"2014 02 15 12",17,"2014"," 02"," 15"," 12"
"2014 02 15 13",48,"2014"," 02"," 15"," 13"
"2014 02 15 14",23,"2014"," 02"," 15"," 14"
"2014 02 15 15",56,"2014"," 02"," 15"," 15"
"2014 02 15 16",36,"2014"," 02"," 15"," 16"
"2014 02 15 17",3,"2014"," 02"," 15"," 17"
"2014 02 17 08",7,"2014"," 02"," 17"," 08"
"2014 02 17 09",19,"2014"," 02"," 17"," 09"
"2014 02 17 10",29,"2014"," 02"," 17"," 10"
"2014 02 17 11",23,"2014"," 02"," 17"," 11"
"2014 02 17 12",63,"2014"," 02"," 17"," 12"
"2014 02 17 13",27,"2014"," 02"," 17"," 13"
"2014 02 17 14",25,"2014"," 02"," 17"," 14"
"2014 02 17 15",18,"2014"," 02"," 17"," 15"
"2014 02 17 16",32,"2014"," 02"," 17"," 16"
"2014 02 17 17",47,"2014"," 02"," 17"," 17"
"2014 02 17 18",26,"2014"," 02"," 17"," 18"
"2014 02 17 19",11,"2014"," 02"," 17"," 19"
"2014 02 18 08",3,"2014"," 02"," 18"," 08"
"2014 02 18 09",17,"2014"," 02"," 18"," 09"
"2014 02 18 10",27,"2014"," 02"," 18"," 10"
"2014 02 18 11",55,"2014"," 02"," 18"," 11"
"2014 02 18 12",11,"2014"," 02"," 18"," 12"
"2014 02 18 13",24,"2014"," 02"," 18"," 13"
"2014 02 18 14",32,"2014"," 02"," 18"," 14"
"2014 02 18 15",31,"2014"," 02"," 18"," 15"
"2014 02 18 16",18,"2014"," 02"," 18"," 16"
"2014 02 18 17",40,"2014"," 02"," 18"," 17"
"2014 02 18 18",46,"2014"," 02"," 18"," 18"
"2014 02 18 19",3,"2014"," 02"," 18"," 19"
"2014 02 19 08",5,"2014"," 02"," 19"," 08"
"2014 02 19 09",13,"2014"," 02"," 19"," 09"
"2014 02 19 10",16,"2014"," 02"," 19"," 10"
"2014 02 19 11",18,"2014"," 02"," 19"," 11"
"2014 02 19 12",30,"2014"," 02"," 19"," 12"
"2014 02 19 13",23,"2014"," 02"," 19"," 13"
"2014 02 19 14",17,"2014"," 02"," 19"," 14"
"2014 02 19 15",31,"2014"," 02"," 19"," 15"
"2014 02 19 16",36,"2014"," 02"," 19"," 16"
"2014 02 19 17",44,"2014"," 02"," 19"," 17"
"2014 02 19 18",52,"2014"," 02"," 19"," 18"
"2014 02 19 19",21,"2014"," 02"," 19"," 19"
"2014 02 20 08",3,"2014"," 02"," 20"," 08"
"2014 02 20 09",9,"2014"," 02"," 20"," 09"
"2014 02 20 10",19,"2014"," 02"," 20"," 10"
"2014 02 20 11",50,"2014"," 02"," 20"," 11"
"2014 02 20 12",28,"2014"," 02"," 20"," 12"
"2014 02 20 13",38,"2014"," 02"," 20"," 13"
"2014 02 20 14",44,"2014"," 02"," 20"," 14"
"2014 02 20 15",46,"2014"," 02"," 20"," 15"
"2014 02 20 16",15,"2014"," 02"," 20"," 16"
"2014 02 20 17",17,"2014"," 02"," 20"," 17"
"2014 02 20 18",24,"2014"," 02"," 20"," 18"
"2014 02 20 19",12,"2014"," 02"," 20"," 19"
"2014 02 21 08",5,"2014"," 02"," 21"," 08"
"2014 02 21 09",12,"2014"," 02"," 21"," 09"
"2014 02 21 10",16,"2014"," 02"," 21"," 10"
"2014 02 21 11",22,"2014"," 02"," 21"," 11"
"2014 02 21 12",34,"2014"," 02"," 21"," 12"
"2014 02 21 13",47,"2014"," 02"," 21"," 13"
"2014 02 21 14",33,"2014"," 02"," 21"," 14"
"2014 02 21 15",66,"2014"," 02"," 21"," 15"
"2014 02 21 16",29,"2014"," 02"," 21"," 16"
"2014 02 21 17",24,"2014"," 02"," 21"," 17"
"2014 02 21 18",29,"2014"," 02"," 21"," 18"
"2014 02 21 19",40,"2014"," 02"," 21"," 19"
"2014 02 22 10",20,"2014"," 02"," 22"," 10"
"2014 02 22 11",45,"2014"," 02"," 22"," 11"
"2014 02 22 12",27,"2014"," 02"," 22"," 12"
"2014 02 22 13",52,"2014"," 02"," 22"," 13"
"2014 02 22 14",39,"2014"," 02"," 22"," 14"
"2014 02 22 15",28,"2014"," 02"," 22"," 15"
"2014 02 22 16",35,"2014"," 02"," 22"," 16"
"2014 02 22 17",1,"2014"," 02"," 22"," 17"
"2014 02 24 08",4,"2014"," 02"," 24"," 08"
"2014 02 24 09",26,"2014"," 02"," 24"," 09"
"2014 02 24 10",27,"2014"," 02"," 24"," 10"
"2014 02 24 11",25,"2014"," 02"," 24"," 11"
"2014 02 24 12",37,"2014"," 02"," 24"," 12"
"2014 02 24 13",36,"2014"," 02"," 24"," 13"
"2014 02 24 14",52,"2014"," 02"," 24"," 14"
"2014 02 24 15",50,"2014"," 02"," 24"," 15"
"2014 02 24 16",40,"2014"," 02"," 24"," 16"
"2014 02 24 17",20,"2014"," 02"," 24"," 17"
"2014 02 24 18",43,"2014"," 02"," 24"," 18"
"2014 02 25 08",15,"2014"," 02"," 25"," 08"
"2014 02 25 09",2,"2014"," 02"," 25"," 09"
"2014 02 25 10",12,"2014"," 02"," 25"," 10"
"2014 02 25 11",32,"2014"," 02"," 25"," 11"
"2014 02 25 12",39,"2014"," 02"," 25"," 12"
"2014 02 25 13",38,"2014"," 02"," 25"," 13"
"2014 02 25 14",46,"2014"," 02"," 25"," 14"
"2014 02 25 15",37,"2014"," 02"," 25"," 15"
"2014 02 25 16",16,"2014"," 02"," 25"," 16"
"2014 02 25 17",33,"2014"," 02"," 25"," 17"
"2014 02 25 18",31,"2014"," 02"," 25"," 18"
"2014 02 25 19",26,"2014"," 02"," 25"," 19"
"2014 02 26 09",13,"2014"," 02"," 26"," 09"
"2014 02 26 10",52,"2014"," 02"," 26"," 10"
"2014 02 26 11",34,"2014"," 02"," 26"," 11"
"2014 02 26 12",34,"2014"," 02"," 26"," 12"
"2014 02 26 13",39,"2014"," 02"," 26"," 13"
"2014 02 26 14",43,"2014"," 02"," 26"," 14"
"2014 02 26 15",36,"2014"," 02"," 26"," 15"
"2014 02 26 16",29,"2014"," 02"," 26"," 16"
"2014 02 26 17",41,"2014"," 02"," 26"," 17"
"2014 02 26 18",35,"2014"," 02"," 26"," 18"
"2014 02 26 19",22,"2014"," 02"," 26"," 19"
"2014 02 26 22",1,"2014"," 02"," 26"," 22"
"2014 02 27 08",9,"2014"," 02"," 27"," 08"
"2014 02 27 09",30,"2014"," 02"," 27"," 09"
"2014 02 27 10",34,"2014"," 02"," 27"," 10"
"2014 02 27 11",20,"2014"," 02"," 27"," 11"
"2014 02 27 12",28,"2014"," 02"," 27"," 12"
"2014 02 27 13",38,"2014"," 02"," 27"," 13"
"2014 02 27 14",35,"2014"," 02"," 27"," 14"
"2014 02 27 15",20,"2014"," 02"," 27"," 15"
"2014 02 27 16",32,"2014"," 02"," 27"," 16"
"2014 02 27 17",32,"2014"," 02"," 27"," 17"
"2014 02 27 18",39,"2014"," 02"," 27"," 18"
"2014 02 27 19",11,"2014"," 02"," 27"," 19"
"2014 02 28 08",6,"2014"," 02"," 28"," 08"
"2014 02 28 09",34,"2014"," 02"," 28"," 09"
"2014 02 28 10",36,"2014"," 02"," 28"," 10"
"2014 02 28 11",29,"2014"," 02"," 28"," 11"
"2014 02 28 12",42,"2014"," 02"," 28"," 12"
"2014 02 28 13",70,"2014"," 02"," 28"," 13"
"2014 02 28 14",43,"2014"," 02"," 28"," 14"
"2014 02 28 15",40,"2014"," 02"," 28"," 15"
"2014 02 28 16",52,"2014"," 02"," 28"," 16"
"2014 02 28 17",56,"2014"," 02"," 28"," 17"
"2014 02 28 18",36,"2014"," 02"," 28"," 18"
"2014 02 28 19",18,"2014"," 02"," 28"," 19"
"2014 03 01 10",31,"2014"," 03"," 01"," 10"
"2014 03 01 11",29,"2014"," 03"," 01"," 11"
"2014 03 01 12",38,"2014"," 03"," 01"," 12"
"2014 03 01 13",9,"2014"," 03"," 01"," 13"
"2014 03 01 14",29,"2014"," 03"," 01"," 14"
"2014 03 01 15",23,"2014"," 03"," 01"," 15"
"2014 03 01 16",22,"2014"," 03"," 01"," 16"
"2014 03 01 17",19,"2014"," 03"," 01"," 17"
"2014 03 01 18",1,"2014"," 03"," 01"," 18"
"2014 03 03 08",12,"2014"," 03"," 03"," 08"
"2014 03 03 09",13,"2014"," 03"," 03"," 09"
"2014 03 03 10",34,"2014"," 03"," 03"," 10"
"2014 03 03 11",46,"2014"," 03"," 03"," 11"
"2014 03 03 12",52,"2014"," 03"," 03"," 12"
"2014 03 03 13",48,"2014"," 03"," 03"," 13"
"2014 03 03 14",61,"2014"," 03"," 03"," 14"
"2014 03 03 15",45,"2014"," 03"," 03"," 15"
"2014 03 03 16",38,"2014"," 03"," 03"," 16"
