"bracnh2$EVENT_DTTM","count","Year","Month","Day","Hour"
"2014 02 14 19",11,"2014"," 02"," 14"," 19"
"2014 02 14 20",2,"2014"," 02"," 14"," 20"
"2014 02 15 09",6,"2014"," 02"," 15"," 09"
"2014 02 15 10",15,"2014"," 02"," 15"," 10"
"2014 02 15 11",29,"2014"," 02"," 15"," 11"
"2014 02 15 12",44,"2014"," 02"," 15"," 12"
"2014 02 15 13",26,"2014"," 02"," 15"," 13"
"2014 02 15 14",7,"2014"," 02"," 15"," 14"
"2014 02 17 08",18,"2014"," 02"," 17"," 08"
"2014 02 17 09",5,"2014"," 02"," 17"," 09"
"2014 02 17 10",13,"2014"," 02"," 17"," 10"
"2014 02 17 11",29,"2014"," 02"," 17"," 11"
"2014 02 17 12",37,"2014"," 02"," 17"," 12"
"2014 02 17 13",24,"2014"," 02"," 17"," 13"
"2014 02 17 14",4,"2014"," 02"," 17"," 14"
"2014 02 17 15",33,"2014"," 02"," 17"," 15"
"2014 02 17 16",14,"2014"," 02"," 17"," 16"
"2014 02 17 17",6,"2014"," 02"," 17"," 17"
"2014 02 17 18",13,"2014"," 02"," 17"," 18"
"2014 02 17 19",13,"2014"," 02"," 17"," 19"
"2014 02 17 20",1,"2014"," 02"," 17"," 20"
"2014 02 18 08",7,"2014"," 02"," 18"," 08"
"2014 02 18 09",29,"2014"," 02"," 18"," 09"
"2014 02 18 10",32,"2014"," 02"," 18"," 10"
"2014 02 18 11",13,"2014"," 02"," 18"," 11"
"2014 02 18 12",11,"2014"," 02"," 18"," 12"
"2014 02 18 13",28,"2014"," 02"," 18"," 13"
"2014 02 18 14",21,"2014"," 02"," 18"," 14"
"2014 02 18 15",25,"2014"," 02"," 18"," 15"
"2014 02 18 16",15,"2014"," 02"," 18"," 16"
"2014 02 18 17",27,"2014"," 02"," 18"," 17"
"2014 02 18 18",16,"2014"," 02"," 18"," 18"
"2014 02 18 19",9,"2014"," 02"," 18"," 19"
"2014 02 18 20",9,"2014"," 02"," 18"," 20"
"2014 02 18 23",1,"2014"," 02"," 18"," 23"
"2014 02 19 08",9,"2014"," 02"," 19"," 08"
"2014 02 19 09",17,"2014"," 02"," 19"," 09"
"2014 02 19 10",9,"2014"," 02"," 19"," 10"
"2014 02 19 11",15,"2014"," 02"," 19"," 11"
"2014 02 19 12",25,"2014"," 02"," 19"," 12"
"2014 02 19 13",24,"2014"," 02"," 19"," 13"
"2014 02 19 14",6,"2014"," 02"," 19"," 14"
"2014 02 19 15",22,"2014"," 02"," 19"," 15"
"2014 02 19 16",17,"2014"," 02"," 19"," 16"
"2014 02 19 17",17,"2014"," 02"," 19"," 17"
"2014 02 19 18",31,"2014"," 02"," 19"," 18"
"2014 02 19 19",9,"2014"," 02"," 19"," 19"
"2014 02 20 09",20,"2014"," 02"," 20"," 09"
"2014 02 20 10",14,"2014"," 02"," 20"," 10"
"2014 02 20 11",14,"2014"," 02"," 20"," 11"
"2014 02 20 12",17,"2014"," 02"," 20"," 12"
"2014 02 20 13",23,"2014"," 02"," 20"," 13"
"2014 02 20 14",4,"2014"," 02"," 20"," 14"
"2014 02 20 15",25,"2014"," 02"," 20"," 15"
"2014 02 20 16",10,"2014"," 02"," 20"," 16"
"2014 02 20 17",23,"2014"," 02"," 20"," 17"
"2014 02 20 18",39,"2014"," 02"," 20"," 18"
"2014 02 20 19",21,"2014"," 02"," 20"," 19"
"2014 02 20 20",10,"2014"," 02"," 20"," 20"
"2014 02 20 21",1,"2014"," 02"," 20"," 21"
"2014 02 20 23",3,"2014"," 02"," 20"," 23"
"2014 02 21 08",10,"2014"," 02"," 21"," 08"
"2014 02 21 09",6,"2014"," 02"," 21"," 09"
"2014 02 21 10",28,"2014"," 02"," 21"," 10"
"2014 02 21 11",21,"2014"," 02"," 21"," 11"
"2014 02 21 12",19,"2014"," 02"," 21"," 12"
"2014 02 21 13",23,"2014"," 02"," 21"," 13"
"2014 02 21 14",31,"2014"," 02"," 21"," 14"
"2014 02 21 15",25,"2014"," 02"," 21"," 15"
"2014 02 21 16",27,"2014"," 02"," 21"," 16"
"2014 02 21 17",36,"2014"," 02"," 21"," 17"
"2014 02 21 18",19,"2014"," 02"," 21"," 18"
"2014 02 21 19",11,"2014"," 02"," 21"," 19"
"2014 02 22 09",9,"2014"," 02"," 22"," 09"
"2014 02 22 10",20,"2014"," 02"," 22"," 10"
"2014 02 22 11",21,"2014"," 02"," 22"," 11"
"2014 02 22 12",44,"2014"," 02"," 22"," 12"
"2014 02 22 13",27,"2014"," 02"," 22"," 13"
"2014 02 22 14",4,"2014"," 02"," 22"," 14"
"2014 02 24 08",3,"2014"," 02"," 24"," 08"
"2014 02 24 09",24,"2014"," 02"," 24"," 09"
"2014 02 24 10",24,"2014"," 02"," 24"," 10"
"2014 02 24 11",30,"2014"," 02"," 24"," 11"
"2014 02 24 12",33,"2014"," 02"," 24"," 12"
"2014 02 24 13",36,"2014"," 02"," 24"," 13"
"2014 02 24 14",21,"2014"," 02"," 24"," 14"
"2014 02 24 15",33,"2014"," 02"," 24"," 15"
"2014 02 24 16",14,"2014"," 02"," 24"," 16"
"2014 02 24 17",23,"2014"," 02"," 24"," 17"
"2014 02 24 18",27,"2014"," 02"," 24"," 18"
"2014 02 24 19",23,"2014"," 02"," 24"," 19"
"2014 02 24 20",1,"2014"," 02"," 24"," 20"
"2014 02 24 23",1,"2014"," 02"," 24"," 23"
"2014 02 25 08",4,"2014"," 02"," 25"," 08"
"2014 02 25 09",17,"2014"," 02"," 25"," 09"
"2014 02 25 10",12,"2014"," 02"," 25"," 10"
"2014 02 25 11",22,"2014"," 02"," 25"," 11"
"2014 02 25 12",18,"2014"," 02"," 25"," 12"
"2014 02 25 13",17,"2014"," 02"," 25"," 13"
"2014 02 25 14",19,"2014"," 02"," 25"," 14"
"2014 02 25 15",22,"2014"," 02"," 25"," 15"
"2014 02 25 16",20,"2014"," 02"," 25"," 16"
"2014 02 25 17",16,"2014"," 02"," 25"," 17"
"2014 02 25 18",20,"2014"," 02"," 25"," 18"
"2014 02 25 19",5,"2014"," 02"," 25"," 19"
"2014 02 26 08",6,"2014"," 02"," 26"," 08"
"2014 02 26 09",10,"2014"," 02"," 26"," 09"
"2014 02 26 10",49,"2014"," 02"," 26"," 10"
"2014 02 26 11",13,"2014"," 02"," 26"," 11"
"2014 02 26 12",27,"2014"," 02"," 26"," 12"
"2014 02 26 13",39,"2014"," 02"," 26"," 13"
"2014 02 26 14",23,"2014"," 02"," 26"," 14"
"2014 02 26 15",18,"2014"," 02"," 26"," 15"
"2014 02 26 16",18,"2014"," 02"," 26"," 16"
"2014 02 26 17",8,"2014"," 02"," 26"," 17"
"2014 02 26 18",30,"2014"," 02"," 26"," 18"
"2014 02 26 19",23,"2014"," 02"," 26"," 19"
"2014 02 27 08",8,"2014"," 02"," 27"," 08"
"2014 02 27 09",27,"2014"," 02"," 27"," 09"
"2014 02 27 10",24,"2014"," 02"," 27"," 10"
"2014 02 27 11",21,"2014"," 02"," 27"," 11"
"2014 02 27 12",18,"2014"," 02"," 27"," 12"
"2014 02 27 13",23,"2014"," 02"," 27"," 13"
"2014 02 27 14",17,"2014"," 02"," 27"," 14"
"2014 02 27 15",19,"2014"," 02"," 27"," 15"
"2014 02 27 16",11,"2014"," 02"," 27"," 16"
"2014 02 27 17",18,"2014"," 02"," 27"," 17"
"2014 02 27 18",46,"2014"," 02"," 27"," 18"
"2014 02 27 19",18,"2014"," 02"," 27"," 19"
"2014 02 28 08",3,"2014"," 02"," 28"," 08"
"2014 02 28 09",12,"2014"," 02"," 28"," 09"
"2014 02 28 10",19,"2014"," 02"," 28"," 10"
"2014 02 28 11",8,"2014"," 02"," 28"," 11"
"2014 02 28 12",33,"2014"," 02"," 28"," 12"
"2014 02 28 13",23,"2014"," 02"," 28"," 13"
"2014 02 28 14",24,"2014"," 02"," 28"," 14"
"2014 02 28 15",15,"2014"," 02"," 28"," 15"
"2014 02 28 16",23,"2014"," 02"," 28"," 16"
"2014 02 28 17",11,"2014"," 02"," 28"," 17"
"2014 02 28 18",14,"2014"," 02"," 28"," 18"
"2014 02 28 19",13,"2014"," 02"," 28"," 19"
"2014 03 01 09",3,"2014"," 03"," 01"," 09"
"2014 03 01 10",35,"2014"," 03"," 01"," 10"
"2014 03 01 11",37,"2014"," 03"," 01"," 11"
"2014 03 01 12",17,"2014"," 03"," 01"," 12"
"2014 03 01 13",27,"2014"," 03"," 01"," 13"
"2014 03 01 14",3,"2014"," 03"," 01"," 14"
"2014 03 03 08",20,"2014"," 03"," 03"," 08"
"2014 03 03 09",4,"2014"," 03"," 03"," 09"
"2014 03 03 10",37,"2014"," 03"," 03"," 10"
"2014 03 03 11",15,"2014"," 03"," 03"," 11"
"2014 03 03 12",35,"2014"," 03"," 03"," 12"
"2014 03 03 13",14,"2014"," 03"," 03"," 13"
"2014 03 03 14",32,"2014"," 03"," 03"," 14"
"2014 03 03 15",40,"2014"," 03"," 03"," 15"
"2014 03 03 16",24,"2014"," 03"," 03"," 16"
"2014 03 03 17",24,"2014"," 03"," 03"," 17"
"2014 03 03 18",33,"2014"," 03"," 03"," 18"
"2014 03 03 19",31,"2014"," 03"," 03"," 19"
"2014 03 03 20",5,"2014"," 03"," 03"," 20"
"2014 03 04 08",9,"2014"," 03"," 04"," 08"
"2014 03 04 09",26,"2014"," 03"," 04"," 09"
"2014 03 04 10",31,"2014"," 03"," 04"," 10"
"2014 03 04 11",12,"2014"," 03"," 04"," 11"
"2014 03 04 12",27,"2014"," 03"," 04"," 12"
"2014 03 04 13",36,"2014"," 03"," 04"," 13"
"2014 03 04 14",21,"2014"," 03"," 04"," 14"
"2014 03 04 15",15,"2014"," 03"," 04"," 15"
"2014 03 04 16",15,"2014"," 03"," 04"," 16"
"2014 03 04 17",15,"2014"," 03"," 04"," 17"
"2014 03 04 18",29,"2014"," 03"," 04"," 18"
"2014 03 04 19",22,"2014"," 03"," 04"," 19"
"2014 03 05 08",14,"2014"," 03"," 05"," 08"
"2014 03 05 09",22,"2014"," 03"," 05"," 09"
"2014 03 05 10",14,"2014"," 03"," 05"," 10"
"2014 03 05 11",19,"2014"," 03"," 05"," 11"
"2014 03 05 12",13,"2014"," 03"," 05"," 12"
"2014 03 05 13",20,"2014"," 03"," 05"," 13"
"2014 03 05 14",25,"2014"," 03"," 05"," 14"
"2014 03 05 15",17,"2014"," 03"," 05"," 15"
"2014 03 05 16",29,"2014"," 03"," 05"," 16"
"2014 03 05 17",19,"2014"," 03"," 05"," 17"
"2014 03 05 18",15,"2014"," 03"," 05"," 18"
"2014 03 05 19",36,"2014"," 03"," 05"," 19"
"2014 03 05 20",1,"2014"," 03"," 05"," 20"
"2014 03 06 08",7,"2014"," 03"," 06"," 08"
"2014 03 06 09",19,"2014"," 03"," 06"," 09"
"2014 03 06 10",13,"2014"," 03"," 06"," 10"
"2014 03 06 11",20,"2014"," 03"," 06"," 11"
"2014 03 06 12",26,"2014"," 03"," 06"," 12"
"2014 03 06 13",18,"2014"," 03"," 06"," 13"
"2014 03 06 14",19,"2014"," 03"," 06"," 14"
"2014 03 06 15",27,"2014"," 03"," 06"," 15"
"2014 03 06 16",16,"2014"," 03"," 06"," 16"
"2014 03 06 17",14,"2014"," 03"," 06"," 17"
"2014 03 06 18",23,"2014"," 03"," 06"," 18"
"2014 03 06 19",27,"2014"," 03"," 06"," 19"
"2014 03 06 20",1,"2014"," 03"," 06"," 20"
"2014 03 07 08",3,"2014"," 03"," 07"," 08"
"2014 03 07 09",21,"2014"," 03"," 07"," 09"
"2014 03 07 10",37,"2014"," 03"," 07"," 10"
"2014 03 07 11",21,"2014"," 03"," 07"," 11"
"2014 03 07 12",24,"2014"," 03"," 07"," 12"
"2014 03 07 13",12,"2014"," 03"," 07"," 13"
"2014 03 07 14",30,"2014"," 03"," 07"," 14"
"2014 03 07 15",38,"2014"," 03"," 07"," 15"
"2014 03 07 16",22,"2014"," 03"," 07"," 16"
"2014 03 07 17",15,"2014"," 03"," 07"," 17"
"2014 03 07 18",16,"2014"," 03"," 07"," 18"
"2014 03 07 19",11,"2014"," 03"," 07"," 19"
"2014 03 10 09",6,"2014"," 03"," 10"," 09"
"2014 03 10 10",5,"2014"," 03"," 10"," 10"
"2014 03 10 11",9,"2014"," 03"," 10"," 11"
"2014 03 10 12",8,"2014"," 03"," 10"," 12"
"2014 03 10 13",16,"2014"," 03"," 10"," 13"
"2014 03 10 14",1,"2014"," 03"," 10"," 14"
"2014 03 11 08",11,"2014"," 03"," 11"," 08"
"2014 03 11 09",20,"2014"," 03"," 11"," 09"
"2014 03 11 10",26,"2014"," 03"," 11"," 10"
"2014 03 11 11",37,"2014"," 03"," 11"," 11"
"2014 03 11 12",25,"2014"," 03"," 11"," 12"
"2014 03 11 13",23,"2014"," 03"," 11"," 13"
"2014 03 11 14",13,"2014"," 03"," 11"," 14"
"2014 03 11 15",29,"2014"," 03"," 11"," 15"
"2014 03 11 16",40,"2014"," 03"," 11"," 16"
"2014 03 11 17",27,"2014"," 03"," 11"," 17"
"2014 03 11 18",27,"2014"," 03"," 11"," 18"
"2014 03 11 19",48,"2014"," 03"," 11"," 19"
"2014 03 11 20",2,"2014"," 03"," 11"," 20"
"2014 03 12 09",31,"2014"," 03"," 12"," 09"
"2014 03 12 10",48,"2014"," 03"," 12"," 10"
"2014 03 12 11",34,"2014"," 03"," 12"," 11"
"2014 03 12 12",19,"2014"," 03"," 12"," 12"
"2014 03 12 13",25,"2014"," 03"," 12"," 13"
"2014 03 12 14",27,"2014"," 03"," 12"," 14"
"2014 03 12 15",10,"2014"," 03"," 12"," 15"
"2014 03 12 16",19,"2014"," 03"," 12"," 16"
"2014 03 12 17",33,"2014"," 03"," 12"," 17"
"2014 03 12 18",48,"2014"," 03"," 12"," 18"
"2014 03 12 19",15,"2014"," 03"," 12"," 19"
"2014 03 13 08",4,"2014"," 03"," 13"," 08"
"2014 03 13 09",30,"2014"," 03"," 13"," 09"
"2014 03 13 10",11,"2014"," 03"," 13"," 10"
"2014 03 13 11",16,"2014"," 03"," 13"," 11"
"2014 03 13 12",15,"2014"," 03"," 13"," 12"
"2014 03 13 13",36,"2014"," 03"," 13"," 13"
"2014 03 13 14",28,"2014"," 03"," 13"," 14"
"2014 03 13 15",15,"2014"," 03"," 13"," 15"
"2014 03 13 16",11,"2014"," 03"," 13"," 16"
"2014 03 13 17",34,"2014"," 03"," 13"," 17"
"2014 03 13 18",38,"2014"," 03"," 13"," 18"
"2014 03 13 19",32,"2014"," 03"," 13"," 19"
"2014 03 14 08",3,"2014"," 03"," 14"," 08"
"2014 03 14 09",18,"2014"," 03"," 14"," 09"
"2014 03 14 10",31,"2014"," 03"," 14"," 10"
"2014 03 14 11",12,"2014"," 03"," 14"," 11"
"2014 03 14 12",22,"2014"," 03"," 14"," 12"
"2014 03 14 13",26,"2014"," 03"," 14"," 13"
"2014 03 14 14",27,"2014"," 03"," 14"," 14"
"2014 03 14 15",32,"2014"," 03"," 14"," 15"
"2014 03 14 16",20,"2014"," 03"," 14"," 16"
"2014 03 14 17",22,"2014"," 03"," 14"," 17"
"2014 03 14 18",15,"2014"," 03"," 14"," 18"
"2014 03 14 19",5,"2014"," 03"," 14"," 19"
"2014 03 15 09",3,"2014"," 03"," 15"," 09"
"2014 03 15 10",14,"2014"," 03"," 15"," 10"
"2014 03 15 11",43,"2014"," 03"," 15"," 11"
"2014 03 15 12",18,"2014"," 03"," 15"," 12"
"2014 03 15 13",28,"2014"," 03"," 15"," 13"
"2014 03 15 14",1,"2014"," 03"," 15"," 14"
"2014 03 17 08",6,"2014"," 03"," 17"," 08"
"2014 03 17 09",17,"2014"," 03"," 17"," 09"
"2014 03 17 10",24,"2014"," 03"," 17"," 10"
"2014 03 17 11",34,"2014"," 03"," 17"," 11"
"2014 03 17 12",29,"2014"," 03"," 17"," 12"
"2014 03 17 13",25,"2014"," 03"," 17"," 13"
"2014 03 17 14",21,"2014"," 03"," 17"," 14"
"2014 03 17 15",29,"2014"," 03"," 17"," 15"
"2014 03 17 16",38,"2014"," 03"," 17"," 16"
"2014 03 17 17",16,"2014"," 03"," 17"," 17"
"2014 03 17 18",17,"2014"," 03"," 17"," 18"
"2014 03 17 19",49,"2014"," 03"," 17"," 19"
"2014 03 18 08",3,"2014"," 03"," 18"," 08"
"2014 03 18 09",22,"2014"," 03"," 18"," 09"
"2014 03 18 10",19,"2014"," 03"," 18"," 10"
"2014 03 18 11",20,"2014"," 03"," 18"," 11"
"2014 03 18 12",36,"2014"," 03"," 18"," 12"
"2014 03 18 13",24,"2014"," 03"," 18"," 13"
"2014 03 18 14",14,"2014"," 03"," 18"," 14"
"2014 03 18 15",23,"2014"," 03"," 18"," 15"
"2014 03 18 16",30,"2014"," 03"," 18"," 16"
"2014 03 18 17",7,"2014"," 03"," 18"," 17"
"2014 03 18 18",26,"2014"," 03"," 18"," 18"
"2014 03 18 19",29,"2014"," 03"," 18"," 19"
"2014 03 19 08",4,"2014"," 03"," 19"," 08"
"2014 03 19 09",8,"2014"," 03"," 19"," 09"
"2014 03 19 10",8,"2014"," 03"," 19"," 10"
"2014 03 19 11",15,"2014"," 03"," 19"," 11"
"2014 03 19 12",13,"2014"," 03"," 19"," 12"
"2014 03 19 13",10,"2014"," 03"," 19"," 13"
"2014 03 19 14",12,"2014"," 03"," 19"," 14"
"2014 03 19 15",28,"2014"," 03"," 19"," 15"
"2014 03 19 16",54,"2014"," 03"," 19"," 16"
"2014 03 19 17",10,"2014"," 03"," 19"," 17"
"2014 03 19 18",5,"2014"," 03"," 19"," 18"
"2014 03 19 19",10,"2014"," 03"," 19"," 19"
"2014 03 20 08",1,"2014"," 03"," 20"," 08"
"2014 03 20 09",25,"2014"," 03"," 20"," 09"
"2014 03 20 10",14,"2014"," 03"," 20"," 10"
"2014 03 20 11",37,"2014"," 03"," 20"," 11"
"2014 03 20 12",18,"2014"," 03"," 20"," 12"
"2014 03 20 13",21,"2014"," 03"," 20"," 13"
"2014 03 20 14",54,"2014"," 03"," 20"," 14"
"2014 03 20 15",19,"2014"," 03"," 20"," 15"
"2014 03 20 16",23,"2014"," 03"," 20"," 16"
"2014 03 20 17",19,"2014"," 03"," 20"," 17"
"2014 03 20 18",13,"2014"," 03"," 20"," 18"
"2014 03 20 19",12,"2014"," 03"," 20"," 19"
"2014 03 21 09",2,"2014"," 03"," 21"," 09"
"2014 03 21 10",27,"2014"," 03"," 21"," 10"
"2014 03 21 11",17,"2014"," 03"," 21"," 11"
"2014 03 21 12",37,"2014"," 03"," 21"," 12"
"2014 03 21 13",43,"2014"," 03"," 21"," 13"
"2014 03 21 14",42,"2014"," 03"," 21"," 14"
"2014 03 21 15",14,"2014"," 03"," 21"," 15"
"2014 03 21 16",33,"2014"," 03"," 21"," 16"
"2014 03 21 17",28,"2014"," 03"," 21"," 17"
"2014 03 21 18",39,"2014"," 03"," 21"," 18"
"2014 03 21 19",44,"2014"," 03"," 21"," 19"
"2014 03 21 20",6,"2014"," 03"," 21"," 20"
"2014 03 21 21",10,"2014"," 03"," 21"," 21"
"2014 03 22 09",20,"2014"," 03"," 22"," 09"
"2014 03 22 10",16,"2014"," 03"," 22"," 10"
"2014 03 22 11",30,"2014"," 03"," 22"," 11"
"2014 03 22 12",12,"2014"," 03"," 22"," 12"
"2014 03 22 13",24,"2014"," 03"," 22"," 13"
"2014 03 22 14",3,"2014"," 03"," 22"," 14"
"2014 03 22 15",4,"2014"," 03"," 22"," 15"
"2014 03 24 08",22,"2014"," 03"," 24"," 08"
"2014 03 24 09",28,"2014"," 03"," 24"," 09"
"2014 03 24 10",20,"2014"," 03"," 24"," 10"
"2014 03 24 11",25,"2014"," 03"," 24"," 11"
"2014 03 24 12",39,"2014"," 03"," 24"," 12"
"2014 03 24 13",30,"2014"," 03"," 24"," 13"
"2014 03 24 14",16,"2014"," 03"," 24"," 14"
"2014 03 24 15",30,"2014"," 03"," 24"," 15"
"2014 03 24 16",47,"2014"," 03"," 24"," 16"
"2014 03 24 17",12,"2014"," 03"," 24"," 17"
"2014 03 24 18",20,"2014"," 03"," 24"," 18"
"2014 03 24 19",10,"2014"," 03"," 24"," 19"
"2014 03 25 08",12,"2014"," 03"," 25"," 08"
"2014 03 25 09",13,"2014"," 03"," 25"," 09"
"2014 03 25 10",25,"2014"," 03"," 25"," 10"
"2014 03 25 11",33,"2014"," 03"," 25"," 11"
"2014 03 25 12",32,"2014"," 03"," 25"," 12"
"2014 03 25 13",37,"2014"," 03"," 25"," 13"
"2014 03 25 14",20,"2014"," 03"," 25"," 14"
"2014 03 25 15",20,"2014"," 03"," 25"," 15"
"2014 03 25 16",21,"2014"," 03"," 25"," 16"
"2014 03 25 17",15,"2014"," 03"," 25"," 17"
"2014 03 25 18",18,"2014"," 03"," 25"," 18"
"2014 03 25 19",12,"2014"," 03"," 25"," 19"
"2014 03 25 20",1,"2014"," 03"," 25"," 20"
"2014 03 26 08",1,"2014"," 03"," 26"," 08"
"2014 03 26 09",14,"2014"," 03"," 26"," 09"
"2014 03 26 10",23,"2014"," 03"," 26"," 10"
"2014 03 26 11",16,"2014"," 03"," 26"," 11"
"2014 03 26 12",38,"2014"," 03"," 26"," 12"
"2014 03 26 13",11,"2014"," 03"," 26"," 13"
"2014 03 26 14",26,"2014"," 03"," 26"," 14"
"2014 03 26 15",21,"2014"," 03"," 26"," 15"
"2014 03 26 16",18,"2014"," 03"," 26"," 16"
"2014 03 26 17",11,"2014"," 03"," 26"," 17"
"2014 03 26 18",10,"2014"," 03"," 26"," 18"
"2014 03 26 19",9,"2014"," 03"," 26"," 19"
"2014 03 27 08",6,"2014"," 03"," 27"," 08"
"2014 03 27 09",11,"2014"," 03"," 27"," 09"
"2014 03 27 10",26,"2014"," 03"," 27"," 10"
"2014 03 27 11",30,"2014"," 03"," 27"," 11"
"2014 03 27 12",17,"2014"," 03"," 27"," 12"
"2014 03 27 13",28,"2014"," 03"," 27"," 13"
"2014 03 27 14",16,"2014"," 03"," 27"," 14"
"2014 03 27 15",52,"2014"," 03"," 27"," 15"
"2014 03 27 16",18,"2014"," 03"," 27"," 16"
"2014 03 27 17",20,"2014"," 03"," 27"," 17"
"2014 03 27 18",27,"2014"," 03"," 27"," 18"
"2014 03 27 19",28,"2014"," 03"," 27"," 19"
"2014 03 27 20",3,"2014"," 03"," 27"," 20"
"2014 03 28 08",2,"2014"," 03"," 28"," 08"
"2014 03 28 09",19,"2014"," 03"," 28"," 09"
"2014 03 28 10",18,"2014"," 03"," 28"," 10"
"2014 03 28 11",25,"2014"," 03"," 28"," 11"
"2014 03 28 12",14,"2014"," 03"," 28"," 12"
"2014 03 28 13",17,"2014"," 03"," 28"," 13"
"2014 03 28 14",28,"2014"," 03"," 28"," 14"
"2014 03 28 15",11,"2014"," 03"," 28"," 15"
"2014 03 28 16",21,"2014"," 03"," 28"," 16"
"2014 03 28 17",18,"2014"," 03"," 28"," 17"
"2014 03 28 18",17,"2014"," 03"," 28"," 18"
"2014 03 28 19",9,"2014"," 03"," 28"," 19"
"2014 03 29 09",5,"2014"," 03"," 29"," 09"
"2014 03 29 10",22,"2014"," 03"," 29"," 10"
"2014 03 29 11",12,"2014"," 03"," 29"," 11"
"2014 03 29 12",35,"2014"," 03"," 29"," 12"
"2014 03 29 13",36,"2014"," 03"," 29"," 13"
"2014 03 29 14",2,"2014"," 03"," 29"," 14"
"2014 03 31 08",2,"2014"," 03"," 31"," 08"
"2014 03 31 09",9,"2014"," 03"," 31"," 09"
"2014 03 31 10",23,"2014"," 03"," 31"," 10"
"2014 03 31 11",14,"2014"," 03"," 31"," 11"
"2014 03 31 12",19,"2014"," 03"," 31"," 12"
"2014 03 31 13",24,"2014"," 03"," 31"," 13"
"2014 03 31 14",29,"2014"," 03"," 31"," 14"
"2014 03 31 15",29,"2014"," 03"," 31"," 15"
"2014 03 31 16",17,"2014"," 03"," 31"," 16"
"2014 03 31 17",19,"2014"," 03"," 31"," 17"
"2014 03 31 18",37,"2014"," 03"," 31"," 18"
"2014 03 31 19",23,"2014"," 03"," 31"," 19"
"2014 04 01 08",3,"2014"," 04"," 01"," 08"
"2014 04 01 09",11,"2014"," 04"," 01"," 09"
"2014 04 01 10",11,"2014"," 04"," 01"," 10"
"2014 04 01 11",12,"2014"," 04"," 01"," 11"
"2014 04 01 12",31,"2014"," 04"," 01"," 12"
"2014 04 01 13",31,"2014"," 04"," 01"," 13"
"2014 04 01 14",13,"2014"," 04"," 01"," 14"
"2014 04 01 15",20,"2014"," 04"," 01"," 15"
"2014 04 01 16",22,"2014"," 04"," 01"," 16"
"2014 04 01 17",35,"2014"," 04"," 01"," 17"
"2014 04 01 18",20,"2014"," 04"," 01"," 18"
"2014 04 01 19",23,"2014"," 04"," 01"," 19"
"2014 04 02 09",9,"2014"," 04"," 02"," 09"
"2014 04 02 10",16,"2014"," 04"," 02"," 10"
"2014 04 02 11",24,"2014"," 04"," 02"," 11"
"2014 04 02 12",24,"2014"," 04"," 02"," 12"
"2014 04 02 13",19,"2014"," 04"," 02"," 13"
"2014 04 02 14",11,"2014"," 04"," 02"," 14"
"2014 04 02 15",19,"2014"," 04"," 02"," 15"
"2014 04 02 16",37,"2014"," 04"," 02"," 16"
"2014 04 02 17",22,"2014"," 04"," 02"," 17"
"2014 04 02 18",27,"2014"," 04"," 02"," 18"
"2014 04 02 19",4,"2014"," 04"," 02"," 19"
"2014 04 03 08",10,"2014"," 04"," 03"," 08"
"2014 04 03 09",18,"2014"," 04"," 03"," 09"
"2014 04 03 10",14,"2014"," 04"," 03"," 10"
"2014 04 03 11",18,"2014"," 04"," 03"," 11"
"2014 04 03 12",20,"2014"," 04"," 03"," 12"
"2014 04 03 13",27,"2014"," 04"," 03"," 13"
"2014 04 03 14",42,"2014"," 04"," 03"," 14"
"2014 04 03 15",32,"2014"," 04"," 03"," 15"
"2014 04 03 16",13,"2014"," 04"," 03"," 16"
"2014 04 03 17",19,"2014"," 04"," 03"," 17"
"2014 04 03 18",22,"2014"," 04"," 03"," 18"
"2014 04 03 19",23,"2014"," 04"," 03"," 19"
"2014 04 04 09",16,"2014"," 04"," 04"," 09"
"2014 04 04 10",16,"2014"," 04"," 04"," 10"
"2014 04 04 11",21,"2014"," 04"," 04"," 11"
"2014 04 04 12",27,"2014"," 04"," 04"," 12"
"2014 04 04 13",26,"2014"," 04"," 04"," 13"
"2014 04 04 14",30,"2014"," 04"," 04"," 14"
"2014 04 04 15",35,"2014"," 04"," 04"," 15"
"2014 04 04 16",21,"2014"," 04"," 04"," 16"
"2014 04 04 17",18,"2014"," 04"," 04"," 17"
"2014 04 04 18",20,"2014"," 04"," 04"," 18"
"2014 04 04 19",37,"2014"," 04"," 04"," 19"
"2014 04 05 09",12,"2014"," 04"," 05"," 09"
"2014 04 05 10",21,"2014"," 04"," 05"," 10"
"2014 04 05 11",29,"2014"," 04"," 05"," 11"
"2014 04 05 12",37,"2014"," 04"," 05"," 12"
"2014 04 05 13",17,"2014"," 04"," 05"," 13"
"2014 04 05 14",1,"2014"," 04"," 05"," 14"
"2014 04 07 08",1,"2014"," 04"," 07"," 08"
"2014 04 07 09",21,"2014"," 04"," 07"," 09"
"2014 04 07 10",25,"2014"," 04"," 07"," 10"
"2014 04 07 11",27,"2014"," 04"," 07"," 11"
"2014 04 07 12",27,"2014"," 04"," 07"," 12"
"2014 04 07 13",30,"2014"," 04"," 07"," 13"
"2014 04 07 14",28,"2014"," 04"," 07"," 14"
"2014 04 07 15",29,"2014"," 04"," 07"," 15"
"2014 04 07 16",25,"2014"," 04"," 07"," 16"
"2014 04 07 17",44,"2014"," 04"," 07"," 17"
"2014 04 07 18",24,"2014"," 04"," 07"," 18"
