"bracnh5$EVENT_DTTM","count","Year","Month","Day","Hour"
"2013 12 07 23",2,"2013"," 12"," 07"," 23"
"2013 12 09 08",7,"2013"," 12"," 09"," 08"
"2013 12 09 09",14,"2013"," 12"," 09"," 09"
"2013 12 09 10",21,"2013"," 12"," 09"," 10"
"2013 12 09 11",16,"2013"," 12"," 09"," 11"
"2013 12 09 12",30,"2013"," 12"," 09"," 12"
"2013 12 09 13",31,"2013"," 12"," 09"," 13"
"2013 12 09 14",19,"2013"," 12"," 09"," 14"
"2013 12 09 15",28,"2013"," 12"," 09"," 15"
"2013 12 09 16",25,"2013"," 12"," 09"," 16"
"2013 12 09 17",27,"2013"," 12"," 09"," 17"
"2013 12 09 18",50,"2013"," 12"," 09"," 18"
"2013 12 09 19",32,"2013"," 12"," 09"," 19"
"2013 12 09 23",4,"2013"," 12"," 09"," 23"
"2013 12 10 08",14,"2013"," 12"," 10"," 08"
"2013 12 10 09",26,"2013"," 12"," 10"," 09"
"2013 12 10 10",32,"2013"," 12"," 10"," 10"
"2013 12 10 11",27,"2013"," 12"," 10"," 11"
"2013 12 10 12",11,"2013"," 12"," 10"," 12"
"2013 12 10 13",24,"2013"," 12"," 10"," 13"
"2013 12 10 14",34,"2013"," 12"," 10"," 14"
"2013 12 10 15",29,"2013"," 12"," 10"," 15"
"2013 12 10 16",41,"2013"," 12"," 10"," 16"
"2013 12 10 17",34,"2013"," 12"," 10"," 17"
"2013 12 10 18",40,"2013"," 12"," 10"," 18"
"2013 12 10 19",40,"2013"," 12"," 10"," 19"
"2013 12 10 23",2,"2013"," 12"," 10"," 23"
"2013 12 11 08",5,"2013"," 12"," 11"," 08"
"2013 12 11 09",27,"2013"," 12"," 11"," 09"
"2013 12 11 10",21,"2013"," 12"," 11"," 10"
"2013 12 11 11",33,"2013"," 12"," 11"," 11"
"2013 12 11 12",60,"2013"," 12"," 11"," 12"
"2013 12 11 13",50,"2013"," 12"," 11"," 13"
"2013 12 11 14",45,"2013"," 12"," 11"," 14"
"2013 12 11 15",31,"2013"," 12"," 11"," 15"
"2013 12 11 16",33,"2013"," 12"," 11"," 16"
"2013 12 11 17",31,"2013"," 12"," 11"," 17"
"2013 12 11 18",39,"2013"," 12"," 11"," 18"
"2013 12 11 19",25,"2013"," 12"," 11"," 19"
"2013 12 11 23",4,"2013"," 12"," 11"," 23"
"2013 12 12 08",17,"2013"," 12"," 12"," 08"
"2013 12 12 09",1,"2013"," 12"," 12"," 09"
"2013 12 12 10",5,"2013"," 12"," 12"," 10"
"2013 12 12 11",20,"2013"," 12"," 12"," 11"
"2013 12 12 12",20,"2013"," 12"," 12"," 12"
"2013 12 12 13",39,"2013"," 12"," 12"," 13"
"2013 12 12 14",24,"2013"," 12"," 12"," 14"
"2013 12 12 15",43,"2013"," 12"," 12"," 15"
"2013 12 12 16",19,"2013"," 12"," 12"," 16"
"2013 12 12 17",29,"2013"," 12"," 12"," 17"
"2013 12 12 18",57,"2013"," 12"," 12"," 18"
"2013 12 12 19",22,"2013"," 12"," 12"," 19"
"2013 12 12 23",6,"2013"," 12"," 12"," 23"
"2013 12 13 08",12,"2013"," 12"," 13"," 08"
"2013 12 13 09",12,"2013"," 12"," 13"," 09"
"2013 12 13 10",23,"2013"," 12"," 13"," 10"
"2013 12 13 11",17,"2013"," 12"," 13"," 11"
"2013 12 13 12",37,"2013"," 12"," 13"," 12"
"2013 12 13 13",31,"2013"," 12"," 13"," 13"
"2013 12 13 14",35,"2013"," 12"," 13"," 14"
"2013 12 13 15",42,"2013"," 12"," 13"," 15"
"2013 12 13 16",19,"2013"," 12"," 13"," 16"
"2013 12 13 17",40,"2013"," 12"," 13"," 17"
"2013 12 13 18",28,"2013"," 12"," 13"," 18"
"2013 12 13 19",22,"2013"," 12"," 13"," 19"
"2013 12 14 10",40,"2013"," 12"," 14"," 10"
"2013 12 14 11",55,"2013"," 12"," 14"," 11"
"2013 12 14 12",41,"2013"," 12"," 14"," 12"
"2013 12 14 13",53,"2013"," 12"," 14"," 13"
"2013 12 14 14",41,"2013"," 12"," 14"," 14"
"2013 12 14 15",34,"2013"," 12"," 14"," 15"
"2013 12 14 16",31,"2013"," 12"," 14"," 16"
"2013 12 14 17",36,"2013"," 12"," 14"," 17"
"2013 12 14 18",6,"2013"," 12"," 14"," 18"
"2013 12 14 23",2,"2013"," 12"," 14"," 23"
"2013 12 16 08",12,"2013"," 12"," 16"," 08"
"2013 12 16 09",28,"2013"," 12"," 16"," 09"
"2013 12 16 10",42,"2013"," 12"," 16"," 10"
"2013 12 16 11",18,"2013"," 12"," 16"," 11"
"2013 12 16 12",36,"2013"," 12"," 16"," 12"
"2013 12 16 13",44,"2013"," 12"," 16"," 13"
"2013 12 16 14",56,"2013"," 12"," 16"," 14"
"2013 12 16 15",33,"2013"," 12"," 16"," 15"
"2013 12 16 16",36,"2013"," 12"," 16"," 16"
"2013 12 16 17",30,"2013"," 12"," 16"," 17"
"2013 12 16 18",36,"2013"," 12"," 16"," 18"
"2013 12 16 19",49,"2013"," 12"," 16"," 19"
"2013 12 17 08",11,"2013"," 12"," 17"," 08"
"2013 12 17 09",28,"2013"," 12"," 17"," 09"
"2013 12 17 10",23,"2013"," 12"," 17"," 10"
"2013 12 17 11",31,"2013"," 12"," 17"," 11"
"2013 12 17 12",26,"2013"," 12"," 17"," 12"
"2013 12 17 13",26,"2013"," 12"," 17"," 13"
"2013 12 17 14",25,"2013"," 12"," 17"," 14"
"2013 12 17 15",20,"2013"," 12"," 17"," 15"
"2013 12 17 16",38,"2013"," 12"," 17"," 16"
"2013 12 17 17",28,"2013"," 12"," 17"," 17"
"2013 12 17 18",41,"2013"," 12"," 17"," 18"
"2013 12 17 19",26,"2013"," 12"," 17"," 19"
"2013 12 17 23",6,"2013"," 12"," 17"," 23"
"2013 12 18 08",9,"2013"," 12"," 18"," 08"
"2013 12 18 09",21,"2013"," 12"," 18"," 09"
"2013 12 18 10",20,"2013"," 12"," 18"," 10"
"2013 12 18 11",25,"2013"," 12"," 18"," 11"
"2013 12 18 12",42,"2013"," 12"," 18"," 12"
"2013 12 18 13",29,"2013"," 12"," 18"," 13"
"2013 12 18 14",27,"2013"," 12"," 18"," 14"
"2013 12 18 15",29,"2013"," 12"," 18"," 15"
"2013 12 18 16",41,"2013"," 12"," 18"," 16"
"2013 12 18 17",29,"2013"," 12"," 18"," 17"
"2013 12 18 18",36,"2013"," 12"," 18"," 18"
"2013 12 18 19",22,"2013"," 12"," 18"," 19"
"2013 12 19 08",2,"2013"," 12"," 19"," 08"
"2013 12 19 09",27,"2013"," 12"," 19"," 09"
"2013 12 19 10",33,"2013"," 12"," 19"," 10"
"2013 12 19 11",20,"2013"," 12"," 19"," 11"
"2013 12 19 12",18,"2013"," 12"," 19"," 12"
"2013 12 19 13",20,"2013"," 12"," 19"," 13"
"2013 12 19 14",20,"2013"," 12"," 19"," 14"
"2013 12 19 15",38,"2013"," 12"," 19"," 15"
"2013 12 19 16",35,"2013"," 12"," 19"," 16"
"2013 12 19 17",25,"2013"," 12"," 19"," 17"
"2013 12 19 18",59,"2013"," 12"," 19"," 18"
"2013 12 19 19",10,"2013"," 12"," 19"," 19"
"2013 12 19 23",2,"2013"," 12"," 19"," 23"
"2013 12 20 08",9,"2013"," 12"," 20"," 08"
"2013 12 20 09",19,"2013"," 12"," 20"," 09"
"2013 12 20 10",20,"2013"," 12"," 20"," 10"
"2013 12 20 11",37,"2013"," 12"," 20"," 11"
"2013 12 20 12",11,"2013"," 12"," 20"," 12"
"2013 12 20 13",24,"2013"," 12"," 20"," 13"
"2013 12 20 14",30,"2013"," 12"," 20"," 14"
"2013 12 20 15",39,"2013"," 12"," 20"," 15"
"2013 12 20 16",33,"2013"," 12"," 20"," 16"
"2013 12 20 17",35,"2013"," 12"," 20"," 17"
"2013 12 20 18",45,"2013"," 12"," 20"," 18"
"2013 12 20 19",12,"2013"," 12"," 20"," 19"
"2013 12 20 23",2,"2013"," 12"," 20"," 23"
"2013 12 21 10",27,"2013"," 12"," 21"," 10"
"2013 12 21 11",31,"2013"," 12"," 21"," 11"
"2013 12 21 12",35,"2013"," 12"," 21"," 12"
"2013 12 21 13",37,"2013"," 12"," 21"," 13"
"2013 12 21 14",17,"2013"," 12"," 21"," 14"
"2013 12 21 15",30,"2013"," 12"," 21"," 15"
"2013 12 21 16",42,"2013"," 12"," 21"," 16"
"2013 12 21 17",29,"2013"," 12"," 21"," 17"
"2013 12 21 18",4,"2013"," 12"," 21"," 18"
"2013 12 23 08",16,"2013"," 12"," 23"," 08"
"2013 12 23 09",21,"2013"," 12"," 23"," 09"
"2013 12 23 10",32,"2013"," 12"," 23"," 10"
"2013 12 23 11",17,"2013"," 12"," 23"," 11"
"2013 12 23 12",29,"2013"," 12"," 23"," 12"
"2013 12 23 13",28,"2013"," 12"," 23"," 13"
"2013 12 23 14",27,"2013"," 12"," 23"," 14"
"2013 12 23 15",28,"2013"," 12"," 23"," 15"
"2013 12 23 16",44,"2013"," 12"," 23"," 16"
"2013 12 23 17",28,"2013"," 12"," 23"," 17"
"2013 12 23 18",68,"2013"," 12"," 23"," 18"
"2013 12 23 19",32,"2013"," 12"," 23"," 19"
"2013 12 23 23",4,"2013"," 12"," 23"," 23"
"2013 12 24 08",15,"2013"," 12"," 24"," 08"
"2013 12 24 09",21,"2013"," 12"," 24"," 09"
"2013 12 24 10",18,"2013"," 12"," 24"," 10"
"2013 12 24 11",23,"2013"," 12"," 24"," 11"
"2013 12 24 12",38,"2013"," 12"," 24"," 12"
"2013 12 24 13",14,"2013"," 12"," 24"," 13"
"2013 12 24 14",41,"2013"," 12"," 24"," 14"
"2013 12 24 15",36,"2013"," 12"," 24"," 15"
"2013 12 24 16",41,"2013"," 12"," 24"," 16"
"2013 12 24 17",26,"2013"," 12"," 24"," 17"
"2013 12 24 18",65,"2013"," 12"," 24"," 18"
"2013 12 24 19",33,"2013"," 12"," 24"," 19"
"2013 12 24 23",4,"2013"," 12"," 24"," 23"
"2013 12 25 08",15,"2013"," 12"," 25"," 08"
"2013 12 25 09",21,"2013"," 12"," 25"," 09"
"2013 12 25 10",31,"2013"," 12"," 25"," 10"
"2013 12 25 11",18,"2013"," 12"," 25"," 11"
"2013 12 25 12",24,"2013"," 12"," 25"," 12"
"2013 12 25 13",48,"2013"," 12"," 25"," 13"
"2013 12 25 14",52,"2013"," 12"," 25"," 14"
"2013 12 25 15",30,"2013"," 12"," 25"," 15"
"2013 12 25 16",25,"2013"," 12"," 25"," 16"
"2013 12 25 17",38,"2013"," 12"," 25"," 17"
"2013 12 25 18",48,"2013"," 12"," 25"," 18"
"2013 12 25 19",32,"2013"," 12"," 25"," 19"
"2013 12 26 08",8,"2013"," 12"," 26"," 08"
"2013 12 26 09",26,"2013"," 12"," 26"," 09"
"2013 12 26 10",28,"2013"," 12"," 26"," 10"
"2013 12 26 11",23,"2013"," 12"," 26"," 11"
"2013 12 26 12",28,"2013"," 12"," 26"," 12"
"2013 12 26 13",23,"2013"," 12"," 26"," 13"
"2013 12 26 14",37,"2013"," 12"," 26"," 14"
"2013 12 26 15",28,"2013"," 12"," 26"," 15"
"2013 12 26 16",42,"2013"," 12"," 26"," 16"
"2013 12 26 17",28,"2013"," 12"," 26"," 17"
"2013 12 26 18",30,"2013"," 12"," 26"," 18"
"2013 12 26 19",19,"2013"," 12"," 26"," 19"
"2013 12 26 23",4,"2013"," 12"," 26"," 23"
"2013 12 27 08",24,"2013"," 12"," 27"," 08"
"2013 12 27 09",27,"2013"," 12"," 27"," 09"
"2013 12 27 10",26,"2013"," 12"," 27"," 10"
"2013 12 27 11",33,"2013"," 12"," 27"," 11"
"2013 12 27 12",25,"2013"," 12"," 27"," 12"
"2013 12 27 13",43,"2013"," 12"," 27"," 13"
"2013 12 27 14",36,"2013"," 12"," 27"," 14"
"2013 12 27 15",23,"2013"," 12"," 27"," 15"
"2013 12 27 16",39,"2013"," 12"," 27"," 16"
"2013 12 27 17",46,"2013"," 12"," 27"," 17"
"2013 12 27 18",50,"2013"," 12"," 27"," 18"
"2013 12 27 19",26,"2013"," 12"," 27"," 19"
"2013 12 27 23",8,"2013"," 12"," 27"," 23"
"2013 12 28 10",48,"2013"," 12"," 28"," 10"
"2013 12 28 11",41,"2013"," 12"," 28"," 11"
"2013 12 28 12",58,"2013"," 12"," 28"," 12"
"2013 12 28 13",32,"2013"," 12"," 28"," 13"
"2013 12 28 14",53,"2013"," 12"," 28"," 14"
"2013 12 28 15",47,"2013"," 12"," 28"," 15"
"2013 12 28 16",28,"2013"," 12"," 28"," 16"
"2013 12 28 17",21,"2013"," 12"," 28"," 17"
"2013 12 28 18",6,"2013"," 12"," 28"," 18"
"2013 12 28 23",6,"2013"," 12"," 28"," 23"
"2013 12 30 08",17,"2013"," 12"," 30"," 08"
"2013 12 30 09",13,"2013"," 12"," 30"," 09"
"2013 12 30 10",28,"2013"," 12"," 30"," 10"
"2013 12 30 11",18,"2013"," 12"," 30"," 11"
"2013 12 30 12",43,"2013"," 12"," 30"," 12"
"2013 12 30 13",54,"2013"," 12"," 30"," 13"
"2013 12 30 14",49,"2013"," 12"," 30"," 14"
"2013 12 30 15",41,"2013"," 12"," 30"," 15"
"2013 12 30 16",21,"2013"," 12"," 30"," 16"
"2013 12 30 17",49,"2013"," 12"," 30"," 17"
"2013 12 30 18",54,"2013"," 12"," 30"," 18"
"2013 12 30 19",17,"2013"," 12"," 30"," 19"
"2013 12 30 23",4,"2013"," 12"," 30"," 23"
"2013 12 31 08",4,"2013"," 12"," 31"," 08"
"2013 12 31 09",14,"2013"," 12"," 31"," 09"
"2013 12 31 10",17,"2013"," 12"," 31"," 10"
"2013 12 31 11",38,"2013"," 12"," 31"," 11"
"2013 12 31 12",43,"2013"," 12"," 31"," 12"
"2013 12 31 13",54,"2013"," 12"," 31"," 13"
"2013 12 31 14",18,"2013"," 12"," 31"," 14"
"2013 12 31 15",20,"2013"," 12"," 31"," 15"
"2013 12 31 16",21,"2013"," 12"," 31"," 16"
"2013 12 31 17",2,"2013"," 12"," 31"," 17"
"2013 12 31 23",2,"2013"," 12"," 31"," 23"
"2014 01 09 08",13,"2014"," 01"," 09"," 08"
"2014 01 09 09",24,"2014"," 01"," 09"," 09"
"2014 01 09 10",34,"2014"," 01"," 09"," 10"
"2014 01 09 11",16,"2014"," 01"," 09"," 11"
"2014 01 09 12",63,"2014"," 01"," 09"," 12"
"2014 01 09 13",60,"2014"," 01"," 09"," 13"
"2014 01 09 14",47,"2014"," 01"," 09"," 14"
"2014 01 09 15",62,"2014"," 01"," 09"," 15"
"2014 01 09 16",37,"2014"," 01"," 09"," 16"
"2014 01 09 17",28,"2014"," 01"," 09"," 17"
"2014 01 09 18",33,"2014"," 01"," 09"," 18"
"2014 01 09 19",25,"2014"," 01"," 09"," 19"
"2014 01 09 23",4,"2014"," 01"," 09"," 23"
"2014 01 10 08",10,"2014"," 01"," 10"," 08"
"2014 01 10 09",21,"2014"," 01"," 10"," 09"
"2014 01 10 10",13,"2014"," 01"," 10"," 10"
"2014 01 10 11",27,"2014"," 01"," 10"," 11"
"2014 01 10 12",25,"2014"," 01"," 10"," 12"
"2014 01 10 13",41,"2014"," 01"," 10"," 13"
"2014 01 10 14",36,"2014"," 01"," 10"," 14"
"2014 01 10 15",30,"2014"," 01"," 10"," 15"
"2014 01 10 16",40,"2014"," 01"," 10"," 16"
"2014 01 10 17",53,"2014"," 01"," 10"," 17"
"2014 01 10 18",44,"2014"," 01"," 10"," 18"
"2014 01 10 19",17,"2014"," 01"," 10"," 19"
"2014 01 10 20",1,"2014"," 01"," 10"," 20"
"2014 01 11 10",25,"2014"," 01"," 11"," 10"
"2014 01 11 11",31,"2014"," 01"," 11"," 11"
"2014 01 11 12",34,"2014"," 01"," 11"," 12"
"2014 01 11 13",64,"2014"," 01"," 11"," 13"
"2014 01 11 14",45,"2014"," 01"," 11"," 14"
"2014 01 11 15",26,"2014"," 01"," 11"," 15"
"2014 01 11 16",27,"2014"," 01"," 11"," 16"
"2014 01 11 17",31,"2014"," 01"," 11"," 17"
"2014 01 11 18",5,"2014"," 01"," 11"," 18"
"2014 01 13 08",3,"2014"," 01"," 13"," 08"
"2014 01 13 09",27,"2014"," 01"," 13"," 09"
"2014 01 13 10",10,"2014"," 01"," 13"," 10"
"2014 01 13 11",36,"2014"," 01"," 13"," 11"
"2014 01 13 12",34,"2014"," 01"," 13"," 12"
"2014 01 13 13",31,"2014"," 01"," 13"," 13"
"2014 01 13 14",28,"2014"," 01"," 13"," 14"
"2014 01 13 15",24,"2014"," 01"," 13"," 15"
"2014 01 13 16",37,"2014"," 01"," 13"," 16"
"2014 01 13 17",44,"2014"," 01"," 13"," 17"
"2014 01 13 18",65,"2014"," 01"," 13"," 18"
"2014 01 13 19",16,"2014"," 01"," 13"," 19"
"2014 01 13 20",1,"2014"," 01"," 13"," 20"
"2014 01 13 23",2,"2014"," 01"," 13"," 23"
"2014 01 14 08",7,"2014"," 01"," 14"," 08"
"2014 01 14 09",11,"2014"," 01"," 14"," 09"
"2014 01 14 10",11,"2014"," 01"," 14"," 10"
"2014 01 14 11",16,"2014"," 01"," 14"," 11"
"2014 01 14 12",29,"2014"," 01"," 14"," 12"
"2014 01 14 13",23,"2014"," 01"," 14"," 13"
"2014 01 14 14",24,"2014"," 01"," 14"," 14"
"2014 01 14 15",21,"2014"," 01"," 14"," 15"
"2014 01 14 16",21,"2014"," 01"," 14"," 16"
"2014 01 14 17",38,"2014"," 01"," 14"," 17"
"2014 01 14 18",54,"2014"," 01"," 14"," 18"
"2014 01 14 19",24,"2014"," 01"," 14"," 19"
"2014 01 15 08",8,"2014"," 01"," 15"," 08"
"2014 01 15 09",7,"2014"," 01"," 15"," 09"
"2014 01 15 10",14,"2014"," 01"," 15"," 10"
"2014 01 15 11",8,"2014"," 01"," 15"," 11"
"2014 01 15 12",17,"2014"," 01"," 15"," 12"
"2014 01 15 13",6,"2014"," 01"," 15"," 13"
"2014 01 15 14",30,"2014"," 01"," 15"," 14"
"2014 01 15 15",22,"2014"," 01"," 15"," 15"
"2014 01 15 16",25,"2014"," 01"," 15"," 16"
"2014 01 15 17",32,"2014"," 01"," 15"," 17"
"2014 01 15 18",41,"2014"," 01"," 15"," 18"
"2014 01 15 19",20,"2014"," 01"," 15"," 19"
"2014 01 16 08",13,"2014"," 01"," 16"," 08"
"2014 01 16 09",12,"2014"," 01"," 16"," 09"
"2014 01 16 10",18,"2014"," 01"," 16"," 10"
"2014 01 16 11",18,"2014"," 01"," 16"," 11"
"2014 01 16 12",23,"2014"," 01"," 16"," 12"
"2014 01 16 13",45,"2014"," 01"," 16"," 13"
"2014 01 16 14",42,"2014"," 01"," 16"," 14"
"2014 01 16 15",27,"2014"," 01"," 16"," 15"
"2014 01 16 16",34,"2014"," 01"," 16"," 16"
"2014 01 16 17",26,"2014"," 01"," 16"," 17"
"2014 01 16 18",24,"2014"," 01"," 16"," 18"
"2014 01 16 19",10,"2014"," 01"," 16"," 19"
"2014 01 17 08",7,"2014"," 01"," 17"," 08"
"2014 01 17 09",11,"2014"," 01"," 17"," 09"
"2014 01 17 10",9,"2014"," 01"," 17"," 10"
"2014 01 17 11",29,"2014"," 01"," 17"," 11"
"2014 01 17 12",21,"2014"," 01"," 17"," 12"
"2014 01 17 13",33,"2014"," 01"," 17"," 13"
"2014 01 17 14",24,"2014"," 01"," 17"," 14"
"2014 01 17 15",47,"2014"," 01"," 17"," 15"
"2014 01 17 16",26,"2014"," 01"," 17"," 16"
"2014 01 17 17",51,"2014"," 01"," 17"," 17"
"2014 01 17 18",27,"2014"," 01"," 17"," 18"
"2014 01 17 19",11,"2014"," 01"," 17"," 19"
"2014 01 17 23",2,"2014"," 01"," 17"," 23"
"2014 01 18 10",26,"2014"," 01"," 18"," 10"
"2014 01 18 11",17,"2014"," 01"," 18"," 11"
"2014 01 18 12",23,"2014"," 01"," 18"," 12"
"2014 01 18 13",32,"2014"," 01"," 18"," 13"
"2014 01 18 14",52,"2014"," 01"," 18"," 14"
"2014 01 18 15",30,"2014"," 01"," 18"," 15"
"2014 01 18 16",24,"2014"," 01"," 18"," 16"
"2014 01 18 17",12,"2014"," 01"," 18"," 17"
"2014 01 18 18",1,"2014"," 01"," 18"," 18"
"2014 01 20 08",6,"2014"," 01"," 20"," 08"
"2014 01 20 09",16,"2014"," 01"," 20"," 09"
"2014 01 20 10",10,"2014"," 01"," 20"," 10"
"2014 01 20 11",6,"2014"," 01"," 20"," 11"
"2014 01 20 12",13,"2014"," 01"," 20"," 12"
"2014 01 20 13",22,"2014"," 01"," 20"," 13"
"2014 01 20 14",22,"2014"," 01"," 20"," 14"
"2014 01 20 15",31,"2014"," 01"," 20"," 15"
"2014 01 20 16",41,"2014"," 01"," 20"," 16"
"2014 01 20 17",40,"2014"," 01"," 20"," 17"
"2014 01 20 18",56,"2014"," 01"," 20"," 18"
"2014 01 20 19",22,"2014"," 01"," 20"," 19"
"2014 01 21 08",10,"2014"," 01"," 21"," 08"
"2014 01 21 09",14,"2014"," 01"," 21"," 09"
"2014 01 21 10",31,"2014"," 01"," 21"," 10"
"2014 01 21 11",30,"2014"," 01"," 21"," 11"
"2014 01 21 12",27,"2014"," 01"," 21"," 12"
"2014 01 21 13",17,"2014"," 01"," 21"," 13"
"2014 01 21 14",30,"2014"," 01"," 21"," 14"
"2014 01 21 15",21,"2014"," 01"," 21"," 15"
"2014 01 21 16",13,"2014"," 01"," 21"," 16"
"2014 01 21 17",42,"2014"," 01"," 21"," 17"
"2014 01 21 18",40,"2014"," 01"," 21"," 18"
"2014 01 21 19",19,"2014"," 01"," 21"," 19"
"2014 01 22 08",10,"2014"," 01"," 22"," 08"
"2014 01 22 09",22,"2014"," 01"," 22"," 09"
"2014 01 22 10",4,"2014"," 01"," 22"," 10"
"2014 01 22 11",5,"2014"," 01"," 22"," 11"
"2014 01 22 12",25,"2014"," 01"," 22"," 12"
"2014 01 22 13",31,"2014"," 01"," 22"," 13"
"2014 01 22 14",7,"2014"," 01"," 22"," 14"
"2014 01 22 15",43,"2014"," 01"," 22"," 15"
"2014 01 22 16",27,"2014"," 01"," 22"," 16"
"2014 01 22 17",38,"2014"," 01"," 22"," 17"
"2014 01 22 18",43,"2014"," 01"," 22"," 18"
"2014 01 22 19",10,"2014"," 01"," 22"," 19"
"2014 01 23 09",5,"2014"," 01"," 23"," 09"
"2014 01 23 10",7,"2014"," 01"," 23"," 10"
"2014 01 23 11",30,"2014"," 01"," 23"," 11"
"2014 01 23 12",8,"2014"," 01"," 23"," 12"
"2014 01 23 13",39,"2014"," 01"," 23"," 13"
"2014 01 23 14",48,"2014"," 01"," 23"," 14"
"2014 01 23 15",20,"2014"," 01"," 23"," 15"
"2014 01 23 16",22,"2014"," 01"," 23"," 16"
"2014 01 23 17",44,"2014"," 01"," 23"," 17"
"2014 01 23 18",51,"2014"," 01"," 23"," 18"
"2014 01 23 19",20,"2014"," 01"," 23"," 19"
"2014 01 24 08",8,"2014"," 01"," 24"," 08"
"2014 01 24 09",17,"2014"," 01"," 24"," 09"
"2014 01 24 10",10,"2014"," 01"," 24"," 10"
"2014 01 24 11",20,"2014"," 01"," 24"," 11"
"2014 01 24 12",44,"2014"," 01"," 24"," 12"
"2014 01 24 13",37,"2014"," 01"," 24"," 13"
"2014 01 24 14",37,"2014"," 01"," 24"," 14"
"2014 01 24 15",48,"2014"," 01"," 24"," 15"
"2014 01 24 16",20,"2014"," 01"," 24"," 16"
"2014 01 24 17",41,"2014"," 01"," 24"," 17"
"2014 01 24 18",27,"2014"," 01"," 24"," 18"
"2014 01 24 19",11,"2014"," 01"," 24"," 19"
"2014 01 25 10",28,"2014"," 01"," 25"," 10"
"2014 01 25 11",18,"2014"," 01"," 25"," 11"
"2014 01 25 12",29,"2014"," 01"," 25"," 12"
"2014 01 25 13",24,"2014"," 01"," 25"," 13"
"2014 01 25 14",24,"2014"," 01"," 25"," 14"
"2014 01 25 15",41,"2014"," 01"," 25"," 15"
"2014 01 25 16",28,"2014"," 01"," 25"," 16"
"2014 01 25 17",14,"2014"," 01"," 25"," 17"
"2014 01 25 18",3,"2014"," 01"," 25"," 18"
"2014 01 27 09",6,"2014"," 01"," 27"," 09"
"2014 01 27 10",26,"2014"," 01"," 27"," 10"
"2014 01 27 11",34,"2014"," 01"," 27"," 11"
"2014 01 27 12",29,"2014"," 01"," 27"," 12"
"2014 01 27 13",42,"2014"," 01"," 27"," 13"
"2014 01 27 14",41,"2014"," 01"," 27"," 14"
"2014 01 27 15",39,"2014"," 01"," 27"," 15"
"2014 01 27 16",32,"2014"," 01"," 27"," 16"
"2014 01 27 17",54,"2014"," 01"," 27"," 17"
"2014 01 27 18",37,"2014"," 01"," 27"," 18"
"2014 01 27 19",10,"2014"," 01"," 27"," 19"
"2014 01 28 08",8,"2014"," 01"," 28"," 08"
"2014 01 28 09",9,"2014"," 01"," 28"," 09"
"2014 01 28 10",18,"2014"," 01"," 28"," 10"
"2014 01 28 11",28,"2014"," 01"," 28"," 11"
"2014 01 28 12",41,"2014"," 01"," 28"," 12"
"2014 01 28 13",34,"2014"," 01"," 28"," 13"
"2014 01 28 14",28,"2014"," 01"," 28"," 14"
"2014 01 28 15",36,"2014"," 01"," 28"," 15"
"2014 01 28 16",32,"2014"," 01"," 28"," 16"
"2014 01 28 17",32,"2014"," 01"," 28"," 17"
"2014 01 28 18",25,"2014"," 01"," 28"," 18"
"2014 01 28 19",8,"2014"," 01"," 28"," 19"
"2014 01 29 08",10,"2014"," 01"," 29"," 08"
"2014 01 29 09",17,"2014"," 01"," 29"," 09"
"2014 01 29 10",18,"2014"," 01"," 29"," 10"
"2014 01 29 11",5,"2014"," 01"," 29"," 11"
"2014 01 29 12",26,"2014"," 01"," 29"," 12"
"2014 01 29 13",19,"2014"," 01"," 29"," 13"
"2014 01 29 14",30,"2014"," 01"," 29"," 14"
"2014 01 29 15",21,"2014"," 01"," 29"," 15"
"2014 01 29 16",29,"2014"," 01"," 29"," 16"
"2014 01 29 17",51,"2014"," 01"," 29"," 17"
"2014 01 29 18",35,"2014"," 01"," 29"," 18"
"2014 01 29 19",6,"2014"," 01"," 29"," 19"
"2014 01 30 08",10,"2014"," 01"," 30"," 08"
"2014 01 30 09",7,"2014"," 01"," 30"," 09"
"2014 01 30 10",6,"2014"," 01"," 30"," 10"
"2014 01 30 11",18,"2014"," 01"," 30"," 11"
"2014 01 30 12",16,"2014"," 01"," 30"," 12"
"2014 01 30 13",18,"2014"," 01"," 30"," 13"
"2014 01 30 14",39,"2014"," 01"," 30"," 14"
"2014 01 30 15",19,"2014"," 01"," 30"," 15"
"2014 01 30 16",8,"2014"," 01"," 30"," 16"
"2014 01 30 17",14,"2014"," 01"," 30"," 17"
"2014 01 30 18",26,"2014"," 01"," 30"," 18"
"2014 01 30 19",13,"2014"," 01"," 30"," 19"
"2014 01 31 08",3,"2014"," 01"," 31"," 08"
"2014 01 31 09",2,"2014"," 01"," 31"," 09"
"2014 01 31 10",9,"2014"," 01"," 31"," 10"
"2014 01 31 11",29,"2014"," 01"," 31"," 11"
"2014 01 31 12",12,"2014"," 01"," 31"," 12"
"2014 01 31 13",32,"2014"," 01"," 31"," 13"
"2014 01 31 14",26,"2014"," 01"," 31"," 14"
"2014 01 31 15",31,"2014"," 01"," 31"," 15"
"2014 01 31 16",19,"2014"," 01"," 31"," 16"
"2014 01 31 17",23,"2014"," 01"," 31"," 17"
"2014 01 31 18",26,"2014"," 01"," 31"," 18"
"2014 01 31 19",40,"2014"," 01"," 31"," 19"
"2014 02 01 10",31,"2014"," 02"," 01"," 10"
"2014 02 01 11",37,"2014"," 02"," 01"," 11"
