"bracnh1$EVENT_DTTM","count","Year","Month","Day","Hour"
"2013 11 18 11",48,2013," 11"," 18"," 11"
"2013 11 18 12",25,2013," 11"," 18"," 12"
"2013 11 18 13",41,2013," 11"," 18"," 13"
"2013 11 18 14",38,2013," 11"," 18"," 14"
"2013 11 18 15",18,2013," 11"," 18"," 15"
"2013 11 18 16",45,2013," 11"," 18"," 16"
"2013 11 18 17",30,2013," 11"," 18"," 17"
"2013 11 18 18",45,2013," 11"," 18"," 18"
"2013 11 18 19",17,2013," 11"," 18"," 19"
"2013 11 19 09",18,2013," 11"," 19"," 09"
"2013 11 19 10",28,2013," 11"," 19"," 10"
"2013 11 19 11",37,2013," 11"," 19"," 11"
"2013 11 19 12",43,2013," 11"," 19"," 12"
"2013 11 19 13",30,2013," 11"," 19"," 13"
"2013 11 19 14",32,2013," 11"," 19"," 14"
"2013 11 19 15",26,2013," 11"," 19"," 15"
"2013 11 19 16",29,2013," 11"," 19"," 16"
"2013 11 19 17",48,2013," 11"," 19"," 17"
"2013 11 19 18",26,2013," 11"," 19"," 18"
"2013 11 19 19",8,2013," 11"," 19"," 19"
"2013 11 20 08",18,2013," 11"," 20"," 08"
"2013 11 20 09",12,2013," 11"," 20"," 09"
"2013 11 20 10",38,2013," 11"," 20"," 10"
"2013 11 20 11",26,2013," 11"," 20"," 11"
"2013 11 20 12",23,2013," 11"," 20"," 12"
"2013 11 20 13",34,2013," 11"," 20"," 13"
"2013 11 20 14",26,2013," 11"," 20"," 14"
"2013 11 20 15",51,2013," 11"," 20"," 15"
"2013 11 20 16",32,2013," 11"," 20"," 16"
"2013 11 20 17",37,2013," 11"," 20"," 17"
"2013 11 20 18",24,2013," 11"," 20"," 18"
"2013 11 20 19",19,2013," 11"," 20"," 19"
"2013 11 21 08",9,2013," 11"," 21"," 08"
"2013 11 21 09",24,2013," 11"," 21"," 09"
"2013 11 21 10",34,2013," 11"," 21"," 10"
"2013 11 21 11",39,2013," 11"," 21"," 11"
"2013 11 21 12",42,2013," 11"," 21"," 12"
"2013 11 21 13",39,2013," 11"," 21"," 13"
"2013 11 21 14",70,2013," 11"," 21"," 14"
"2013 11 21 15",49,2013," 11"," 21"," 15"
"2013 11 21 16",33,2013," 11"," 21"," 16"
"2013 11 21 17",19,2013," 11"," 21"," 17"
"2013 11 21 18",35,2013," 11"," 21"," 18"
"2013 11 21 19",31,2013," 11"," 21"," 19"
"2013 11 21 20",1,2013," 11"," 21"," 20"
"2013 11 22 08",13,2013," 11"," 22"," 08"
"2013 11 22 09",39,2013," 11"," 22"," 09"
"2013 11 22 10",32,2013," 11"," 22"," 10"
"2013 11 22 11",14,2013," 11"," 22"," 11"
"2013 11 22 12",37,2013," 11"," 22"," 12"
"2013 11 22 13",72,2013," 11"," 22"," 13"
"2013 11 22 14",50,2013," 11"," 22"," 14"
"2013 11 22 15",43,2013," 11"," 22"," 15"
"2013 11 22 16",35,2013," 11"," 22"," 16"
"2013 11 22 17",34,2013," 11"," 22"," 17"
"2013 11 22 18",37,2013," 11"," 22"," 18"
"2013 11 22 19",15,2013," 11"," 22"," 19"
"2013 11 22 20",1,2013," 11"," 22"," 20"
"2013 11 23 10",22,2013," 11"," 23"," 10"
"2013 11 23 11",28,2013," 11"," 23"," 11"
"2013 11 23 12",13,2013," 11"," 23"," 12"
"2013 11 23 13",38,2013," 11"," 23"," 13"
"2013 11 23 14",36,2013," 11"," 23"," 14"
"2013 11 23 15",31,2013," 11"," 23"," 15"
"2013 11 23 16",35,2013," 11"," 23"," 16"
"2013 11 23 17",12,2013," 11"," 23"," 17"
"2013 11 23 18",1,2013," 11"," 23"," 18"
"2013 11 25 08",6,2013," 11"," 25"," 08"
"2013 11 25 09",29,2013," 11"," 25"," 09"
"2013 11 25 10",27,2013," 11"," 25"," 10"
"2013 11 25 11",52,2013," 11"," 25"," 11"
"2013 11 25 12",37,2013," 11"," 25"," 12"
"2013 11 25 13",46,2013," 11"," 25"," 13"
"2013 11 25 14",47,2013," 11"," 25"," 14"
"2013 11 25 15",35,2013," 11"," 25"," 15"
"2013 11 25 16",28,2013," 11"," 25"," 16"
"2013 11 25 17",30,2013," 11"," 25"," 17"
"2013 11 25 18",35,2013," 11"," 25"," 18"
"2013 11 25 19",7,2013," 11"," 25"," 19"
"2013 11 26 08",9,2013," 11"," 26"," 08"
"2013 11 26 09",17,2013," 11"," 26"," 09"
"2013 11 26 10",32,2013," 11"," 26"," 10"
"2013 11 26 11",36,2013," 11"," 26"," 11"
"2013 11 26 12",37,2013," 11"," 26"," 12"
"2013 11 26 13",26,2013," 11"," 26"," 13"
"2013 11 26 14",29,2013," 11"," 26"," 14"
"2013 11 26 15",37,2013," 11"," 26"," 15"
"2013 11 26 16",46,2013," 11"," 26"," 16"
"2013 11 26 17",20,2013," 11"," 26"," 17"
"2013 11 26 18",39,2013," 11"," 26"," 18"
"2013 11 26 19",16,2013," 11"," 26"," 19"
"2013 11 27 08",6,2013," 11"," 27"," 08"
"2013 11 27 09",18,2013," 11"," 27"," 09"
"2013 11 27 10",45,2013," 11"," 27"," 10"
"2013 11 27 11",40,2013," 11"," 27"," 11"
"2013 11 27 12",30,2013," 11"," 27"," 12"
"2013 11 27 13",35,2013," 11"," 27"," 13"
"2013 11 27 14",30,2013," 11"," 27"," 14"
"2013 11 27 15",41,2013," 11"," 27"," 15"
"2013 11 27 16",37,2013," 11"," 27"," 16"
"2013 11 27 17",32,2013," 11"," 27"," 17"
"2013 11 27 18",25,2013," 11"," 27"," 18"
"2013 11 27 19",23,2013," 11"," 27"," 19"
"2013 11 28 09",20,2013," 11"," 28"," 09"
"2013 11 28 10",21,2013," 11"," 28"," 10"
"2013 11 28 11",19,2013," 11"," 28"," 11"
"2013 11 28 12",36,2013," 11"," 28"," 12"
"2013 11 28 13",40,2013," 11"," 28"," 13"
"2013 11 28 14",34,2013," 11"," 28"," 14"
"2013 11 28 15",14,2013," 11"," 28"," 15"
"2013 11 28 16",42,2013," 11"," 28"," 16"
"2013 11 28 17",12,2013," 11"," 28"," 17"
"2013 11 28 18",30,2013," 11"," 28"," 18"
"2013 11 28 19",8,2013," 11"," 28"," 19"
"2013 11 29 08",6,2013," 11"," 29"," 08"
"2013 11 29 09",40,2013," 11"," 29"," 09"
"2013 11 29 10",35,2013," 11"," 29"," 10"
"2013 11 29 11",32,2013," 11"," 29"," 11"
"2013 11 29 12",27,2013," 11"," 29"," 12"
"2013 11 29 13",47,2013," 11"," 29"," 13"
"2013 11 29 14",40,2013," 11"," 29"," 14"
"2013 11 29 15",24,2013," 11"," 29"," 15"
"2013 11 29 16",32,2013," 11"," 29"," 16"
"2013 11 29 17",43,2013," 11"," 29"," 17"
"2013 11 29 18",26,2013," 11"," 29"," 18"
"2013 11 29 19",9,2013," 11"," 29"," 19"
"2013 11 30 10",12,2013," 11"," 30"," 10"
"2013 11 30 11",18,2013," 11"," 30"," 11"
"2013 11 30 12",32,2013," 11"," 30"," 12"
"2013 11 30 13",44,2013," 11"," 30"," 13"
"2013 11 30 14",36,2013," 11"," 30"," 14"
"2013 11 30 15",38,2013," 11"," 30"," 15"
"2013 11 30 16",15,2013," 11"," 30"," 16"
"2013 11 30 17",21,2013," 11"," 30"," 17"
"2013 12 02 08",6,2013," 12"," 02"," 08"
"2013 12 02 09",20,2013," 12"," 02"," 09"
"2013 12 02 10",25,2013," 12"," 02"," 10"
"2013 12 02 11",40,2013," 12"," 02"," 11"
"2013 12 02 12",36,2013," 12"," 02"," 12"
"2013 12 02 13",66,2013," 12"," 02"," 13"
"2013 12 02 14",42,2013," 12"," 02"," 14"
"2013 12 02 15",45,2013," 12"," 02"," 15"
"2013 12 02 16",32,2013," 12"," 02"," 16"
"2013 12 02 17",35,2013," 12"," 02"," 17"
"2013 12 02 18",65,2013," 12"," 02"," 18"
"2013 12 02 19",24,2013," 12"," 02"," 19"
"2013 12 03 08",13,2013," 12"," 03"," 08"
"2013 12 03 09",12,2013," 12"," 03"," 09"
"2013 12 03 10",23,2013," 12"," 03"," 10"
"2013 12 03 11",30,2013," 12"," 03"," 11"
"2013 12 03 12",34,2013," 12"," 03"," 12"
"2013 12 03 13",45,2013," 12"," 03"," 13"
"2013 12 03 14",37,2013," 12"," 03"," 14"
"2013 12 03 15",26,2013," 12"," 03"," 15"
"2013 12 03 16",53,2013," 12"," 03"," 16"
"2013 12 03 17",28,2013," 12"," 03"," 17"
"2013 12 03 18",29,2013," 12"," 03"," 18"
"2013 12 03 19",42,2013," 12"," 03"," 19"
"2013 12 04 08",3,2013," 12"," 04"," 08"
"2013 12 04 09",8,2013," 12"," 04"," 09"
"2013 12 04 10",24,2013," 12"," 04"," 10"
"2013 12 04 11",20,2013," 12"," 04"," 11"
"2013 12 04 12",41,2013," 12"," 04"," 12"
"2013 12 04 13",45,2013," 12"," 04"," 13"
"2013 12 04 14",35,2013," 12"," 04"," 14"
"2013 12 04 15",32,2013," 12"," 04"," 15"
"2013 12 04 16",47,2013," 12"," 04"," 16"
"2013 12 04 17",36,2013," 12"," 04"," 17"
"2013 12 04 18",23,2013," 12"," 04"," 18"
"2013 12 04 19",13,2013," 12"," 04"," 19"
"2013 12 05 08",8,2013," 12"," 05"," 08"
"2013 12 05 09",24,2013," 12"," 05"," 09"
"2013 12 05 10",46,2013," 12"," 05"," 10"
"2013 12 05 11",22,2013," 12"," 05"," 11"
"2013 12 05 12",45,2013," 12"," 05"," 12"
"2013 12 05 13",31,2013," 12"," 05"," 13"
"2013 12 05 14",35,2013," 12"," 05"," 14"
"2013 12 05 15",27,2013," 12"," 05"," 15"
"2013 12 05 16",16,2013," 12"," 05"," 16"
"2013 12 05 17",22,2013," 12"," 05"," 17"
"2013 12 05 18",38,2013," 12"," 05"," 18"
"2013 12 05 19",11,2013," 12"," 05"," 19"
"2013 12 06 08",5,2013," 12"," 06"," 08"
"2013 12 06 09",25,2013," 12"," 06"," 09"
"2013 12 06 10",34,2013," 12"," 06"," 10"
"2013 12 06 11",45,2013," 12"," 06"," 11"
"2013 12 06 12",26,2013," 12"," 06"," 12"
"2013 12 06 13",49,2013," 12"," 06"," 13"
"2013 12 06 14",37,2013," 12"," 06"," 14"
"2013 12 06 15",28,2013," 12"," 06"," 15"
"2013 12 06 16",32,2013," 12"," 06"," 16"
"2013 12 06 17",38,2013," 12"," 06"," 17"
"2013 12 06 18",13,2013," 12"," 06"," 18"
"2013 12 06 19",16,2013," 12"," 06"," 19"
"2013 12 07 10",23,2013," 12"," 07"," 10"
"2013 12 07 11",24,2013," 12"," 07"," 11"
"2013 12 07 12",47,2013," 12"," 07"," 12"
"2013 12 07 13",25,2013," 12"," 07"," 13"
"2013 12 07 14",36,2013," 12"," 07"," 14"
"2013 12 07 15",23,2013," 12"," 07"," 15"
"2013 12 07 16",13,2013," 12"," 07"," 16"
"2013 12 07 17",24,2013," 12"," 07"," 17"
"2013 12 07 18",5,2013," 12"," 07"," 18"
"2013 12 09 08",6,2013," 12"," 09"," 08"
"2013 12 09 09",14,2013," 12"," 09"," 09"
"2013 12 09 10",17,2013," 12"," 09"," 10"
"2013 12 09 11",23,2013," 12"," 09"," 11"
"2013 12 09 12",38,2013," 12"," 09"," 12"
"2013 12 09 13",34,2013," 12"," 09"," 13"
"2013 12 09 14",32,2013," 12"," 09"," 14"
"2013 12 09 15",41,2013," 12"," 09"," 15"
"2013 12 09 16",46,2013," 12"," 09"," 16"
"2013 12 09 17",29,2013," 12"," 09"," 17"
"2013 12 09 18",30,2013," 12"," 09"," 18"
"2013 12 09 19",12,2013," 12"," 09"," 19"
"2013 12 10 08",9,2013," 12"," 10"," 08"
"2013 12 10 09",15,2013," 12"," 10"," 09"
"2013 12 10 10",23,2013," 12"," 10"," 10"
"2013 12 10 11",26,2013," 12"," 10"," 11"
"2013 12 10 12",43,2013," 12"," 10"," 12"
"2013 12 10 13",28,2013," 12"," 10"," 13"
"2013 12 10 14",39,2013," 12"," 10"," 14"
"2013 12 10 15",29,2013," 12"," 10"," 15"
"2013 12 10 16",15,2013," 12"," 10"," 16"
"2013 12 10 17",29,2013," 12"," 10"," 17"
"2013 12 10 18",24,2013," 12"," 10"," 18"
"2013 12 10 19",11,2013," 12"," 10"," 19"
"2013 12 11 08",18,2013," 12"," 11"," 08"
"2013 12 11 09",3,2013," 12"," 11"," 09"
"2013 12 11 10",33,2013," 12"," 11"," 10"
"2013 12 11 11",43,2013," 12"," 11"," 11"
"2013 12 11 12",17,2013," 12"," 11"," 12"
"2013 12 11 13",27,2013," 12"," 11"," 13"
"2013 12 11 14",19,2013," 12"," 11"," 14"
"2013 12 11 15",24,2013," 12"," 11"," 15"
"2013 12 11 16",18,2013," 12"," 11"," 16"
"2013 12 11 17",46,2013," 12"," 11"," 17"
"2013 12 11 18",44,2013," 12"," 11"," 18"
"2013 12 11 19",13,2013," 12"," 11"," 19"
"2013 12 11 20",1,2013," 12"," 11"," 20"
"2013 12 12 09",5,2013," 12"," 12"," 09"
"2013 12 12 10",16,2013," 12"," 12"," 10"
"2013 12 12 11",14,2013," 12"," 12"," 11"
"2013 12 12 12",20,2013," 12"," 12"," 12"
"2013 12 12 13",26,2013," 12"," 12"," 13"
"2013 12 12 14",17,2013," 12"," 12"," 14"
"2013 12 12 15",31,2013," 12"," 12"," 15"
"2013 12 12 16",14,2013," 12"," 12"," 16"
"2013 12 12 17",24,2013," 12"," 12"," 17"
"2013 12 12 18",11,2013," 12"," 12"," 18"
"2013 12 12 19",19,2013," 12"," 12"," 19"
"2013 12 12 20",1,2013," 12"," 12"," 20"
"2013 12 13 08",10,2013," 12"," 13"," 08"
"2013 12 13 09",15,2013," 12"," 13"," 09"
"2013 12 13 10",27,2013," 12"," 13"," 10"
"2013 12 13 11",21,2013," 12"," 13"," 11"
"2013 12 13 12",26,2013," 12"," 13"," 12"
"2013 12 13 13",39,2013," 12"," 13"," 13"
"2013 12 13 14",19,2013," 12"," 13"," 14"
"2013 12 13 15",18,2013," 12"," 13"," 15"
"2013 12 13 16",29,2013," 12"," 13"," 16"
"2013 12 13 17",33,2013," 12"," 13"," 17"
"2013 12 13 18",26,2013," 12"," 13"," 18"
"2013 12 13 19",12,2013," 12"," 13"," 19"
"2013 12 14 10",13,2013," 12"," 14"," 10"
"2013 12 14 11",32,2013," 12"," 14"," 11"
"2013 12 14 12",33,2013," 12"," 14"," 12"
"2013 12 14 13",37,2013," 12"," 14"," 13"
"2013 12 14 14",32,2013," 12"," 14"," 14"
"2013 12 14 15",29,2013," 12"," 14"," 15"
"2013 12 14 16",29,2013," 12"," 14"," 16"
"2013 12 14 17",22,2013," 12"," 14"," 17"
"2013 12 14 18",1,2013," 12"," 14"," 18"
"2013 12 14 20",1,2013," 12"," 14"," 20"
"2013 12 16 08",7,2013," 12"," 16"," 08"
"2013 12 16 09",29,2013," 12"," 16"," 09"
"2013 12 16 10",24,2013," 12"," 16"," 10"
"2013 12 16 11",49,2013," 12"," 16"," 11"
"2013 12 16 12",26,2013," 12"," 16"," 12"
"2013 12 16 13",68,2013," 12"," 16"," 13"
"2013 12 16 14",58,2013," 12"," 16"," 14"
"2013 12 16 15",41,2013," 12"," 16"," 15"
"2013 12 16 16",28,2013," 12"," 16"," 16"
"2013 12 16 17",36,2013," 12"," 16"," 17"
"2013 12 16 18",34,2013," 12"," 16"," 18"
"2013 12 16 19",31,2013," 12"," 16"," 19"
"2013 12 17 08",17,2013," 12"," 17"," 08"
"2013 12 17 09",41,2013," 12"," 17"," 09"
"2013 12 17 10",33,2013," 12"," 17"," 10"
"2013 12 17 11",35,2013," 12"," 17"," 11"
"2013 12 17 12",52,2013," 12"," 17"," 12"
"2013 12 17 13",37,2013," 12"," 17"," 13"
"2013 12 17 14",39,2013," 12"," 17"," 14"
"2013 12 17 15",43,2013," 12"," 17"," 15"
"2013 12 17 16",12,2013," 12"," 17"," 16"
"2013 12 17 17",29,2013," 12"," 17"," 17"
"2013 12 17 18",60,2013," 12"," 17"," 18"
"2013 12 17 19",26,2013," 12"," 17"," 19"
"2013 12 17 20",1,2013," 12"," 17"," 20"
"2013 12 18 08",21,2013," 12"," 18"," 08"
"2013 12 18 09",13,2013," 12"," 18"," 09"
"2013 12 18 10",23,2013," 12"," 18"," 10"
"2013 12 18 11",36,2013," 12"," 18"," 11"
"2013 12 18 12",40,2013," 12"," 18"," 12"
"2013 12 18 13",42,2013," 12"," 18"," 13"
"2013 12 18 14",36,2013," 12"," 18"," 14"
"2013 12 18 15",46,2013," 12"," 18"," 15"
"2013 12 18 16",26,2013," 12"," 18"," 16"
"2013 12 18 17",91,2013," 12"," 18"," 17"
"2013 12 18 18",41,2013," 12"," 18"," 18"
"2013 12 18 19",13,2013," 12"," 18"," 19"
"2013 12 18 20",2,2013," 12"," 18"," 20"
"2013 12 18 21",2,2013," 12"," 18"," 21"
"2013 12 19 08",6,2013," 12"," 19"," 08"
"2013 12 19 09",13,2013," 12"," 19"," 09"
"2013 12 19 10",18,2013," 12"," 19"," 10"
"2013 12 19 11",46,2013," 12"," 19"," 11"
"2013 12 19 12",41,2013," 12"," 19"," 12"
"2013 12 19 13",56,2013," 12"," 19"," 13"
"2013 12 19 14",36,2013," 12"," 19"," 14"
"2013 12 19 15",34,2013," 12"," 19"," 15"
"2013 12 19 16",25,2013," 12"," 19"," 16"
"2013 12 19 17",48,2013," 12"," 19"," 17"
"2013 12 19 18",21,2013," 12"," 19"," 18"
"2013 12 19 19",15,2013," 12"," 19"," 19"
"2013 12 19 20",1,2013," 12"," 19"," 20"
"2013 12 20 08",11,2013," 12"," 20"," 08"
"2013 12 20 09",29,2013," 12"," 20"," 09"
"2013 12 20 10",20,2013," 12"," 20"," 10"
"2013 12 20 11",19,2013," 12"," 20"," 11"
"2013 12 20 12",48,2013," 12"," 20"," 12"
"2013 12 20 13",26,2013," 12"," 20"," 13"
"2013 12 20 14",39,2013," 12"," 20"," 14"
"2013 12 20 15",37,2013," 12"," 20"," 15"
"2013 12 20 16",58,2013," 12"," 20"," 16"
"2013 12 20 17",40,2013," 12"," 20"," 17"
"2013 12 20 18",31,2013," 12"," 20"," 18"
"2013 12 20 19",30,2013," 12"," 20"," 19"
"2013 12 21 10",24,2013," 12"," 21"," 10"
"2013 12 21 11",43,2013," 12"," 21"," 11"
"2013 12 21 12",49,2013," 12"," 21"," 12"
"2013 12 21 13",46,2013," 12"," 21"," 13"
"2013 12 21 14",27,2013," 12"," 21"," 14"
"2013 12 21 15",43,2013," 12"," 21"," 15"
"2013 12 21 16",26,2013," 12"," 21"," 16"
"2013 12 21 17",29,2013," 12"," 21"," 17"
"2013 12 21 18",3,2013," 12"," 21"," 18"
"2013 12 23 08",9,2013," 12"," 23"," 08"
"2013 12 23 09",45,2013," 12"," 23"," 09"
"2013 12 23 10",41,2013," 12"," 23"," 10"
"2013 12 23 11",42,2013," 12"," 23"," 11"
"2013 12 23 12",58,2013," 12"," 23"," 12"
"2013 12 23 13",78,2013," 12"," 23"," 13"
"2013 12 23 14",54,2013," 12"," 23"," 14"
"2013 12 23 15",22,2013," 12"," 23"," 15"
"2013 12 23 16",45,2013," 12"," 23"," 16"
"2013 12 23 17",74,2013," 12"," 23"," 17"
"2013 12 23 18",46,2013," 12"," 23"," 18"
"2013 12 23 19",11,2013," 12"," 23"," 19"
"2013 12 24 08",17,2013," 12"," 24"," 08"
"2013 12 24 09",37,2013," 12"," 24"," 09"
"2013 12 24 10",25,2013," 12"," 24"," 10"
"2013 12 24 11",50,2013," 12"," 24"," 11"
"2013 12 24 12",33,2013," 12"," 24"," 12"
"2013 12 24 13",31,2013," 12"," 24"," 13"
"2013 12 24 14",32,2013," 12"," 24"," 14"
"2013 12 24 15",42,2013," 12"," 24"," 15"
"2013 12 24 16",38,2013," 12"," 24"," 16"
"2013 12 24 17",58,2013," 12"," 24"," 17"
"2013 12 24 18",58,2013," 12"," 24"," 18"
"2013 12 24 19",12,2013," 12"," 24"," 19"
"2013 12 25 08",5,2013," 12"," 25"," 08"
"2013 12 25 09",34,2013," 12"," 25"," 09"
"2013 12 25 10",57,2013," 12"," 25"," 10"
"2013 12 25 11",48,2013," 12"," 25"," 11"
"2013 12 25 12",33,2013," 12"," 25"," 12"
"2013 12 25 13",59,2013," 12"," 25"," 13"
"2013 12 25 14",48,2013," 12"," 25"," 14"
"2013 12 25 15",45,2013," 12"," 25"," 15"
"2013 12 25 16",47,2013," 12"," 25"," 16"
"2013 12 25 17",58,2013," 12"," 25"," 17"
"2013 12 25 18",41,2013," 12"," 25"," 18"
"2013 12 25 19",40,2013," 12"," 25"," 19"
"2013 12 26 08",7,2013," 12"," 26"," 08"
"2013 12 26 09",25,2013," 12"," 26"," 09"
"2013 12 26 10",23,2013," 12"," 26"," 10"
"2013 12 26 11",40,2013," 12"," 26"," 11"
"2013 12 26 12",51,2013," 12"," 26"," 12"
"2013 12 26 13",32,2013," 12"," 26"," 13"
"2013 12 26 14",40,2013," 12"," 26"," 14"
"2013 12 26 15",49,2013," 12"," 26"," 15"
"2013 12 26 16",58,2013," 12"," 26"," 16"
"2013 12 26 17",28,2013," 12"," 26"," 17"
"2013 12 26 18",23,2013," 12"," 26"," 18"
"2013 12 26 19",22,2013," 12"," 26"," 19"
"2013 12 27 08",15,2013," 12"," 27"," 08"
"2013 12 27 09",28,2013," 12"," 27"," 09"
"2013 12 27 10",39,2013," 12"," 27"," 10"
"2013 12 27 11",45,2013," 12"," 27"," 11"
"2013 12 27 12",29,2013," 12"," 27"," 12"
"2013 12 27 13",39,2013," 12"," 27"," 13"
"2013 12 27 14",52,2013," 12"," 27"," 14"
"2013 12 27 15",72,2013," 12"," 27"," 15"
"2013 12 27 16",51,2013," 12"," 27"," 16"
"2013 12 27 17",47,2013," 12"," 27"," 17"
"2013 12 27 18",40,2013," 12"," 27"," 18"
"2013 12 27 19",26,2013," 12"," 27"," 19"
"2013 12 28 10",38,2013," 12"," 28"," 10"
"2013 12 28 11",42,2013," 12"," 28"," 11"
"2013 12 28 12",54,2013," 12"," 28"," 12"
"2013 12 28 13",42,2013," 12"," 28"," 13"
"2013 12 28 14",45,2013," 12"," 28"," 14"
"2013 12 28 15",54,2013," 12"," 28"," 15"
"2013 12 28 16",22,2013," 12"," 28"," 16"
"2013 12 28 17",35,2013," 12"," 28"," 17"
"2013 12 30 08",32,2013," 12"," 30"," 08"
"2013 12 30 09",42,2013," 12"," 30"," 09"
"2013 12 30 10",33,2013," 12"," 30"," 10"
"2013 12 30 11",33,2013," 12"," 30"," 11"
"2013 12 30 12",30,2013," 12"," 30"," 12"
"2013 12 30 13",59,2013," 12"," 30"," 13"
"2013 12 30 14",48,2013," 12"," 30"," 14"
"2013 12 30 15",37,2013," 12"," 30"," 15"
"2013 12 30 16",34,2013," 12"," 30"," 16"
"2013 12 30 17",52,2013," 12"," 30"," 17"
"2013 12 30 18",35,2013," 12"," 30"," 18"
"2013 12 30 19",23,2013," 12"," 30"," 19"
"2013 12 31 08",9,2013," 12"," 31"," 08"
"2013 12 31 09",9,2013," 12"," 31"," 09"
"2013 12 31 10",25,2013," 12"," 31"," 10"
"2013 12 31 11",54,2013," 12"," 31"," 11"
"2013 12 31 12",21,2013," 12"," 31"," 12"
"2013 12 31 13",52,2013," 12"," 31"," 13"
"2013 12 31 14",40,2013," 12"," 31"," 14"
"2013 12 31 15",19,2013," 12"," 31"," 15"
"2013 12 31 16",8,2013," 12"," 31"," 16"
"2013 12 31 17",5,2013," 12"," 31"," 17"
"2014 01 09 01",410,2014," 01"," 09"," 01"
"2014 01 10 01",363,2014," 01"," 10"," 01"
"2014 01 11 01",254,2014," 01"," 11"," 01"
"2014 01 13 01",403,2014," 01"," 13"," 01"
"2014 01 14 01",306,2014," 01"," 14"," 01"
"2014 01 15 01",319,2014," 01"," 15"," 01"
"2014 01 16 01",268,2014," 01"," 16"," 01"
"2014 01 17 01",290,2014," 01"," 17"," 01"
"2014 01 18 01",201,2014," 01"," 18"," 01"
"2014 01 20 01",311,2014," 01"," 20"," 01"
"2014 01 21 01",263,2014," 01"," 21"," 01"
"2014 01 22 01",316,2014," 01"," 22"," 01"
"2014 01 23 01",224,2014," 01"," 23"," 01"
"2014 01 24 01",314,2014," 01"," 24"," 01"
"2014 01 25 01",218,2014," 01"," 25"," 01"
"2014 01 27 01",304,2014," 01"," 27"," 01"
"2014 01 28 01",333,2014," 01"," 28"," 01"
"2014 01 29 01",275,2014," 01"," 29"," 01"
"2014 01 30 01",278,2014," 01"," 30"," 01"
"2014 01 31 01",332,2014," 01"," 31"," 01"
"2014 02 01 02",293,2014," 02"," 01"," 02"
"2014 02 03 02",331,2014," 02"," 03"," 02"
"2014 02 04 02",385,2014," 02"," 04"," 02"
"2014 02 05 02",322,2014," 02"," 05"," 02"
"2014 02 06 02",249,2014," 02"," 06"," 02"
"2014 02 07 02",362,2014," 02"," 07"," 02"
"2014 02 08 02",218,2014," 02"," 08"," 02"
"2014 02 10 02",360,2014," 02"," 10"," 02"
"2014 02 11 02",286,2014," 02"," 11"," 02"
"2014 02 12 02",378,2014," 02"," 12"," 02"
"2014 02 13 02",206,2014," 02"," 13"," 02"
"2014 02 14 02",297,2014," 02"," 14"," 02"
"2014 02 15 02",240,2014," 02"," 15"," 02"
"2014 02 17 02",354,2014," 02"," 17"," 02"
"2014 02 18 02",284,2014," 02"," 18"," 02"
"2014 02 19 02",314,2014," 02"," 19"," 02"
"2014 02 20 02",262,2014," 02"," 20"," 02"
"2014 02 21 02",326,2014," 02"," 21"," 02"
"2014 02 22 02",148,2014," 02"," 22"," 02"
"2014 02 24 02",288,2014," 02"," 24"," 02"
"2014 02 25 02",257,2014," 02"," 25"," 02"
"2014 02 26 02",314,2014," 02"," 26"," 02"
"2014 02 27 02",303,2014," 02"," 27"," 02"
"2014 02 28 02",264,2014," 02"," 28"," 02"
"2014 03 01 03",180,2014," 03"," 01"," 03"
"2014 03 03 03",482,2014," 03"," 03"," 03"
"2014 03 04 03",251,2014," 03"," 04"," 03"
"2014 03 05 03",275,2014," 03"," 05"," 03"
"2014 03 06 03",281,2014," 03"," 06"," 03"
"2014 03 07 03",186,2014," 03"," 07"," 03"
"2014 03 10 03",125,2014," 03"," 10"," 03"
"2014 03 11 03",415,2014," 03"," 11"," 03"
"2014 03 12 03",381,2014," 03"," 12"," 03"
"2014 03 13 03",375,2014," 03"," 13"," 03"
"2014 03 14 03",314,2014," 03"," 14"," 03"
"2014 03 15 03",241,2014," 03"," 15"," 03"
"2014 03 17 03",388,2014," 03"," 17"," 03"
"2014 03 18 03",340,2014," 03"," 18"," 03"
"2014 03 19 03",264,2014," 03"," 19"," 03"
"2014 03 20 03",273,2014," 03"," 20"," 03"
"2014 03 21 03",326,2014," 03"," 21"," 03"
"2014 03 22 03",244,2014," 03"," 22"," 03"
"2014 03 24 03",326,2014," 03"," 24"," 03"
"2014 03 25 03",334,2014," 03"," 25"," 03"
"2014 03 26 03",314,2014," 03"," 26"," 03"
"2014 03 27 03",295,2014," 03"," 27"," 03"
"2014 03 28 03",275,2014," 03"," 28"," 03"
"2014 03 29 03",141,2014," 03"," 29"," 03"
"2014 03 31 03",311,2014," 03"," 31"," 03"
"2014 04 01 04",328,2014," 04"," 01"," 04"
"2014 04 02 04",283,2014," 04"," 02"," 04"
"2014 04 03 04",376,2014," 04"," 03"," 04"
"2014 04 04 04",306,2014," 04"," 04"," 04"
"2014 04 05 04",219,2014," 04"," 05"," 04"
"2014 04 07 04",416,2014," 04"," 07"," 04"
"2014 04 08 04",422,2014," 04"," 08"," 04"
"2014 04 09 04",273,2014," 04"," 09"," 04"
"2014 04 10 04",255,2014," 04"," 10"," 04"
"2014 04 11 04",293,2014," 04"," 11"," 04"
"2014 04 12 04",176,2014," 04"," 12"," 04"
